"","species","size","rep","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","model","pos"
"1135","narrow_avg","32","rep57",0.783447265625,0.826967317345108,0.177832449130688,0.954956497669623,0.954653586980206,NA,0.682605494021442,0.0992612984314591,"glm",3.6
"1155","narrow_avg","32","rep58",0.851806640625,0.796617132566453,0.334344550159107,0.921477605020378,0.846048604860486,NA,0.801987116800555,0.141031408399179,"glm",3.6
"1175","narrow_avg","32","rep59",0.826416015625,0.809035081743138,0.296268964425656,0.942174491202484,0.964788478847885,NA,0.759981167345783,0.113517044670869,"glm",3.6
"1195","narrow_avg","32","rep60",0.808349609375,0.822057246879053,0.26161927637935,0.930305724226963,0.976897689768977,NA,0.783270254494135,0.149647186321873,"glm",3.6
"1215","narrow_avg","32","rep61",0.79296875,0.818275773085066,0.196262127536127,0.932564217098638,0.985742574257426,NA,0.714405454990551,0.174994929812904,"glm",3.6
"1235","narrow_avg","32","rep62",0.789306640625,0.832744070153689,0.143440851297294,0.956089645766062,0.993410947540032,NA,0.724141347247848,0.209388634830286,"glm",3.6
"1255","narrow_avg","32","rep63",0.84326171875,0.793605638662656,0.3343299144983,0.961779548100271,0.997371309589647,NA,0.804094117730649,0.067268038073755,"glm",3.6
"1275","narrow_avg","32","rep64",0.806884765625,0.808780496956445,0.242523638746821,0.935395960817145,0.976634872025091,NA,0.758389032267617,0.0713239547036253,"glm",3.6
"1295","narrow_avg","32","rep65",0.801513671875,0.820521703870642,0.266429224380857,0.960725927137789,0.976429642964296,NA,0.78723325014663,0.164897446903354,"glm",3.6
"1315","narrow_avg","32","rep66",0.83056640625,0.817600562604279,0.269541374453167,0.949265070626412,0.986145179553496,NA,0.774664446355138,0.111864098024033,"glm",3.6
"1335","narrow_avg","32","rep67",0.77880859375,0.799115428073704,0.195171281358666,0.949050203258936,0.936869101765096,NA,0.740159490713913,0.202377986881146,"glm",3.6
"1355","narrow_avg","32","rep68",0.79345703125,0.782770378727264,0.250756857864393,0.927284198937176,0.997383738373837,NA,0.701222474656752,0.141441111466521,"glm",3.6
"1375","narrow_avg","32","rep69",0.785400390625,0.824303810114587,0.205793456105992,0.971418769870651,0.975493397749561,NA,0.724087884381149,0.128112347496522,"glm",3.6
"1395","narrow_avg","32","rep70",0.799072265625,0.809374734119394,0.254952117347705,0.933055000554729,-0.213021302130213,NA,0.744489728602968,0.0478038002908831,"glm",3.6
"1415","narrow_avg","32","rep71",0.78662109375,0.816509033591272,0.210464262406647,0.97419463781284,0.962619846696244,NA,0.725299478068265,0.0630677056902131,"glm",3.6
"1435","narrow_avg","32","rep72",0.788330078125,0.825063376661925,0.215356460871111,0.940504362728219,0.976429642964296,NA,0.698574658273873,0.0906746229388296,"glm",3.6
"1455","narrow_avg","32","rep73",0.7490234375,0.828679719774359,0.166938356773329,0.9690748004567,0.99344114779632,NA,0.655925550630423,0.0948131983962192,"glm",3.6
"1475","narrow_avg","32","rep74",0.838134765625,0.789766671523192,0.247765352135112,0.921438544187214,0.883588358835884,NA,0.78989409385296,0.109836012148942,"glm",3.6
"1495","narrow_avg","32","rep75",0.792724609375,0.838222839623639,0.2179757561133,0.946669751477164,0.99971197119712,NA,0.751229703109957,0.085062786791111,"glm",3.6
"1515","narrow_avg","32","rep76",0.829345703125,0.818433642558188,0.261347081273956,0.942225439519592,0.984446444644465,NA,0.759945885770321,0.0592228863462598,"glm",3.6
"1535","narrow_avg","32","rep77",0.77783203125,0.81287158618495,0.190980372858537,0.942225439519592,0.999459841610271,NA,0.677055509842075,0.0760227226536342,"glm",3.6
"1555","narrow_avg","32","rep78",0.8271484375,0.815744096651314,0.281195394861723,0.92725831431597,0.997278447580379,NA,0.74815221661285,0.0615115873532531,"glm",3.6
"1575","narrow_avg","32","rep79",0.844970703125,0.824433571771035,0.320215529543072,0.949960497588427,0.964788478847885,NA,0.811572666744879,0.1861903900409,"glm",3.6
"1595","narrow_avg","32","rep80",0.7861328125,0.808960144794021,0.183821905969118,0.903189667322161,0.755247524752475,NA,0.729431078823393,0.132877733809868,"glm",3.6
"1615","narrow_avg","32","rep81",0.828857421875,0.794383030908243,0.3123452096713,0.943549200190059,0.959423942394239,NA,0.851816853199259,0.190658620903175,"glm",3.6
"1635","narrow_avg","32","rep82",0.825439453125,0.822645987333524,0.349492148811455,0.97757058045683,0.993471347134714,NA,0.764547899691742,0.0204834427501188,"glm",3.6
"1655","narrow_avg","32","rep83",0.829833984375,0.812271215862193,0.326233888480126,0.942655526928517,0.976897689768977,NA,0.749252043701382,0.0484963992916927,"glm",3.6
"1675","narrow_avg","32","rep84",0.778076171875,0.811867748240494,0.209204284480576,0.92725831431597,0.945370537053705,NA,0.658336454478095,0.0406212742602408,"glm",3.6
"1695","narrow_avg","32","rep85",0.77294921875,0.820473922698504,0.242977992382244,0.969384717755714,0.995727572757276,NA,0.65027948663546,0.0404167699879208,"glm",3.6
"1715","narrow_avg","32","rep86",0.853271484375,0.823272313250535,0.337059837536857,0.953481948399664,0.976790247386374,NA,0.832383592463001,0.157144759017784,"glm",3.6
"1735","narrow_avg","32","rep87",0.812744140625,0.800705366649029,0.261494224669817,0.944848842536377,0.983775884101294,NA,0.744466925688173,0.0400072510569863,"glm",3.6
"1755","narrow_avg","32","rep88",0.8369140625,0.817952770207143,0.288106560943077,0.921477605020378,0.995343534353435,NA,0.753870970757216,0.0921006482015184,"glm",3.6
"1775","narrow_avg","32","rep89",0.844482421875,0.809385633400618,0.302924720720217,0.935989107944587,-0.885988598859886,NA,0.805200085754379,0.106477444369667,"glm",3.6
"1795","narrow_avg","32","rep90",0.82666015625,0.793625277890766,0.310238073482006,0.930601204880692,0.885988598859886,NA,0.782819444227583,0.075377015614891,"glm",3.6
"1815","narrow_avg","32","rep91",0.701904296875,0.816016104909884,0.0974078275383736,0.948623520257631,0.937071992974285,NA,0.624248037102619,0.0728145917523504,"glm",3.6
"1835","narrow_avg","32","rep92",0.833984375,0.803100186799064,0.224106284806202,0.927125728842741,0.977202534695199,NA,0.777008871370265,0.161221155204744,"glm",3.6
"1855","narrow_avg","32","rep93",0.773681640625,0.828353073815698,0.218132957424394,0.939157177597338,-0.885988598859886,NA,0.722080496496044,0.110662975878454,"glm",3.6
"1875","narrow_avg","32","rep94",0.84814453125,0.806303323551911,0.31682284755627,0.925671479673722,-0.885988598859886,NA,0.82654940679882,0.14560679640121,"glm",3.6
"1895","narrow_avg","32","rep95",0.813232421875,0.825516433399512,0.287036888494863,0.96497001332107,0.992727272727273,NA,0.791645006751484,0.123255642793091,"glm",3.6
"1915","narrow_avg","32","rep96",0.779541015625,0.826762178807285,0.154127561083718,0.951213473415375,0.963712383605838,NA,0.699862374089149,0.0908855252584019,"glm",3.6
"1935","narrow_avg","32","rep97",0.844482421875,0.819628716026248,0.347293974084863,0.95971667986472,1,NA,0.784768290617106,0.0413181247702511,"glm",3.6
"1955","narrow_avg","32","rep98",0.82568359375,0.827611222191084,0.282431686484516,0.935989107944587,0.871659165916592,NA,0.762411771014353,0.0336495577570076,"glm",3.6
"1975","narrow_avg","32","rep99",0.861083984375,0.81109139967337,0.366019473683066,0.936040392911394,0.846048604860486,NA,0.786156841680379,0.102376739511204,"glm",3.6
"1995","narrow_avg","32","rep100",0.82861328125,0.812607429710234,0.315749152015054,0.954751883509582,0.993471347134714,NA,0.797261327605954,0.108755243428304,"glm",3.6
"19","narrow_avg","64","rep1",0.796630859375,0.680515260387233,0.283451508164001,0.956089645766062,0.982372325282378,NA,0.752335657074339,0.0563136210415928,"glm",4.6
"39","narrow_avg","64","rep2",0.84619140625,0.668035601193956,0.367831587739251,0.945217090177706,0.992727272727273,NA,0.790858062155812,0.17746761692974,"glm",4.6
"59","narrow_avg","64","rep3",0.869140625,0.690982977767748,0.396649552486924,0.968018446880373,0.990788802990302,NA,0.829394470713257,0.111818938213224,"glm",4.6
"79","narrow_avg","64","rep4",0.89990234375,0.676616240042582,0.486353978231834,0.948079052291477,0.963996399639964,NA,0.874190369656833,0.0887075434102469,"glm",4.6
"99","narrow_avg","64","rep5",0.841796875,0.663559368698824,0.35541032877271,0.936040392911394,0.701986198619862,NA,0.740600080026492,0.163799846838436,"glm",4.6
"119","narrow_avg","64","rep6",0.860595703125,0.681580293705195,0.40326913398952,0.970071189966892,0.987794779477948,NA,0.813040308731512,0.0245084715812306,"glm",4.6
"139","narrow_avg","64","rep7",0.90087890625,0.644495493943367,0.468414256987662,0.945265116722187,0.984080740938613,NA,0.897708482997776,0.144717259502349,"glm",4.6
"159","narrow_avg","64","rep8",0.834716796875,0.672304632865095,0.338292245788766,0.943803515837725,0.950819081908191,NA,0.777864996656533,0.0340809066877636,"glm",4.6
"179","narrow_avg","64","rep9",0.8505859375,0.667154065379129,0.386410181752837,0.946619042346124,0.885988598859886,NA,0.766902152456509,0.138394322896359,"glm",4.6
"199","narrow_avg","64","rep10",0.857666015625,0.65860289435919,0.363383639753179,0.934307922803901,0.998835883588359,NA,0.843240498906158,0.147094038091656,"glm",4.6
"219","narrow_avg","64","rep11",0.859375,0.642354338115723,0.405115485749824,0.949265070626412,0.993471347134714,NA,0.768920032765478,0.0819646420035811,"glm",4.6
"239","narrow_avg","64","rep12",0.810302734375,0.690553558949877,0.279092893895788,0.939157177597338,0.981374137413741,NA,0.772491386868842,0.163172315580336,"glm",4.6
"259","narrow_avg","64","rep13",0.838134765625,0.655475655553817,0.353793919569015,0.935989107944587,-0.0802280228022802,NA,0.761925540541913,0.0449677227901947,"glm",4.6
"279","narrow_avg","64","rep14",0.851318359375,0.665920110135842,0.365561377806251,0.944848842536377,0.976897689768977,NA,0.823717847289302,0.0919830335460785,"glm",4.6
"299","narrow_avg","64","rep15",0.88916015625,0.692838007740233,0.460124847808209,0.951487670507498,0.384182418241824,NA,0.867689062126144,0.0456205215543498,"glm",4.6
"319","narrow_avg","64","rep16",0.785400390625,0.710775598652111,0.204937697867741,0.934346456262361,0.998883888388839,NA,0.766553999864145,0.0639680961919793,"glm",4.6
"339","narrow_avg","64","rep17",0.791015625,0.691694346612629,0.254527241252682,0.946191179294108,-0.885988598859886,NA,0.713247022099005,0.0697649565010504,"glm",4.6
"359","narrow_avg","64","rep18",0.81640625,0.673612759998429,0.293150366850466,0.935989107944587,0.99971197119712,NA,0.742873577051974,0.0990715568810956,"glm",4.6
"379","narrow_avg","64","rep19",0.7919921875,0.684366502145964,0.269031834895703,0.956014331488746,0.980293394739573,NA,0.708922224114633,0.0843996448646821,"glm",4.6
"399","narrow_avg","64","rep20",0.813720703125,0.694520764475879,0.279265760305714,0.956089645766062,0.972510354534819,NA,0.79262649272324,0.162580791207823,"glm",4.6
"419","narrow_avg","64","rep21",0.924072265625,0.659848510393607,0.524197458010972,0.937520076792726,0.994865447642121,NA,0.916686681389465,0.0339330509993717,"glm",4.6
"439","narrow_avg","64","rep22",0.854248046875,0.652583028392435,0.427018172591731,0.95971667986472,0.934521452145215,NA,0.805037461024111,0.0955515716181799,"glm",4.6
"459","narrow_avg","64","rep23",0.814208984375,0.709931330422139,0.273445675259837,0.940542642332715,0.999969996549597,NA,0.709616022250684,0.137671958796969,"glm",4.6
"479","narrow_avg","64","rep24",0.873291015625,0.673809736515952,0.418772495577799,0.94053629698026,0.915895589558956,NA,0.834981022200519,0.213441281837626,"glm",4.6
"499","narrow_avg","64","rep25",0.804443359375,0.748524906469564,0.239660122664151,0.964845744182828,0.959197698488548,NA,0.785400287771211,0.16074777670387,"glm",4.6
"519","narrow_avg","64","rep26",0.888916015625,0.644715519567467,0.438286666394488,0.929207373321081,0.976429642964296,NA,0.872009213233654,0.189336099647211,"glm",4.6
"539","narrow_avg","64","rep27",0.806640625,0.704225131237218,0.285219930234611,0.953050359473242,1,NA,0.754098022760659,0.027633072519676,"glm",4.6
"559","narrow_avg","64","rep28",0.821044921875,0.699852643181212,0.28712123941037,0.929207373321081,0.997383738373837,NA,0.771219500023578,0.0555349667629567,"glm",4.6
"579","narrow_avg","64","rep29",0.816650390625,0.707745313808654,0.259686008855007,0.946191179294108,0.970897089708971,NA,0.795346158604374,0.165244411794421,"glm",4.6
"599","narrow_avg","64","rep30",0.79736328125,0.682854035662617,0.316318375989678,0.970071189966892,0.97226061425048,NA,0.744372492033566,0.0645832899085078,"glm",4.6
"619","narrow_avg","64","rep31",0.82177734375,0.694207267692042,0.263133897323443,0.918052439694053,-0.995727572757276,NA,0.760791518688273,0.167532167272152,"glm",4.6
"639","narrow_avg","64","rep32",0.812255859375,0.7245985979342,0.284889750348428,0.964049244948682,0.987794779477948,NA,0.781192002822218,0.125639877871028,"glm",4.6
"659","narrow_avg","64","rep33",0.856201171875,0.666627966647846,0.365017521093521,0.935989107944587,0.995622108021637,NA,0.826653465176695,0.0579645748814076,"glm",4.6
"679","narrow_avg","64","rep34",0.85107421875,0.685747052793887,0.354233180124824,0.961955581851879,0.976492230514728,NA,0.77926727579606,0.141520692079349,"glm",4.6
"699","narrow_avg","64","rep35",0.8154296875,0.719632389558768,0.285998862518685,0.953437417974231,-0.940702070207021,NA,0.784826867446435,0.117341014440033,"glm",4.6
"719","narrow_avg","64","rep36",0.847900390625,0.685445615261807,0.345804950267188,0.937520076792726,0.919051905190519,NA,0.781412874521742,0.144884744735052,"glm",4.6
"739","narrow_avg","64","rep37",0.790283203125,0.70048165256499,0.248316489899814,0.943803515837725,0.99971197119712,NA,0.73421921927154,0.0933157891250451,"glm",4.6
"759","narrow_avg","64","rep38",0.82080078125,0.696979726169801,0.297924844535842,0.941977066473689,0.998835883588359,NA,0.776855385425563,0.122874558416221,"glm",4.6
"779","narrow_avg","64","rep39",0.87744140625,0.635749813992077,0.443500573466003,0.945217090177706,0.997539753975398,NA,0.846289778000566,0.0473871318893428,"glm",4.6
"799","narrow_avg","64","rep40",0.793212890625,0.699940514792568,0.242233263886292,0.935989107944587,0.905706570657066,NA,0.701594454948761,0.104135874091745,"glm",4.6
"819","narrow_avg","64","rep41",0.86083984375,0.657973916736405,0.355349819877275,0.929207373321081,0.915895589558956,NA,0.823959704519167,0.0650825755666529,"glm",4.6
"839","narrow_avg","64","rep42",0.883056640625,0.64704980961693,0.453110513293831,0.932292325329609,-0.958091809180918,NA,0.865870344162594,0.0691033156781099,"glm",4.6
"859","narrow_avg","64","rep43",0.834228515625,0.679588502343048,0.326042322418666,0.948079052291477,0.972091001043267,NA,0.787569813479871,0.115683093540404,"glm",4.6
"879","narrow_avg","64","rep44",0.82080078125,0.687983996278583,0.297679967469055,0.934346456262361,0.683072307230723,NA,0.780696118368123,0.121187598123234,"glm",4.6
"899","narrow_avg","64","rep45",0.819580078125,0.691722965759377,0.30905751357151,0.932543277117137,-0.992727272727273,NA,0.769566414919304,0.0632839685352279,"glm",4.6
"919","narrow_avg","64","rep46",0.86328125,0.677074070969623,0.386201493392415,0.937520076792726,0.980125108716258,NA,0.806333884263748,0.0114109532640434,"glm",4.6
"939","narrow_avg","64","rep47",0.791748046875,0.676966569098294,0.285546790159868,0.941438965952357,-0.885988598859886,NA,0.667699659268467,0.0575909795040802,"glm",4.6
"959","narrow_avg","64","rep48",0.8564453125,0.685092609825024,0.371311561156462,0.92377991801819,-0.888255267612547,NA,0.808014020316331,0.175809495197913,"glm",4.6
"979","narrow_avg","64","rep49",0.86962890625,0.649423526386397,0.424457815317745,0.939157177597338,0.976429642964296,NA,0.839629328933536,0.067356320646357,"glm",4.6
"999","narrow_avg","64","rep50",0.865478515625,0.661474039667021,0.375108674603301,0.932543277117137,0.832367236723672,NA,0.85560579586128,0.170840263121988,"glm",4.6
"1019","narrow_avg","64","rep51",0.85791015625,0.704859101451469,0.357699594553174,0.93547291435969,0.987794779477948,NA,0.779921115083051,0.0692068724227079,"glm",4.6
"1039","narrow_avg","64","rep52",0.84130859375,0.696727481324318,0.334220804811566,0.930759205019373,-0.981374137413741,NA,0.748121536195595,0.0355587662628978,"glm",4.6
"1059","narrow_avg","64","rep53",0.793212890625,0.683855501844493,0.287324461432179,0.941977066473689,0.695541554155416,NA,0.701254139547184,0.10024636189504,"glm",4.6
"1079","narrow_avg","64","rep54",0.857177734375,0.676166429338362,0.353154319967404,0.92725831431597,0.972769276927693,NA,0.842899405895066,0.102738480188192,"glm",4.6
"1099","narrow_avg","64","rep55",0.9052734375,0.620760959363682,0.483087152976712,0.952234569351222,0.984415974519732,NA,0.894291085348957,0.128025693285817,"glm",4.6
"1119","narrow_avg","64","rep56",0.841064453125,0.661161741794092,0.34361339615362,0.930601204880692,1,NA,0.777984368777203,0.0165583218040357,"glm",4.6
"1139","narrow_avg","64","rep57",0.851806640625,0.668149520370236,0.370784977938986,0.954198775066345,0.984446444644465,NA,0.805960003338051,0.147519768614371,"glm",4.6
"1159","narrow_avg","64","rep58",0.78857421875,0.680818582020782,0.279586663767576,0.968940404884969,0.976429642964296,NA,0.710530552226891,0.0527889515832879,"glm",4.6
"1179","narrow_avg","64","rep59",0.89697265625,0.662811723758772,0.487696444113201,0.96413637826585,0.986688721954221,NA,0.832264883932232,0.10893726557137,"glm",4.6
"1199","narrow_avg","64","rep60",0.8623046875,0.673323435970115,0.405444523133667,0.942225439519592,0.931593159315932,NA,0.797031085600093,0.0661794472965688,"glm",4.6
"1219","narrow_avg","64","rep61",0.881103515625,0.676120208436587,0.433032527603022,0.95178165568485,0.99971197119712,NA,0.85760625610659,0.0932379939163115,"glm",4.6
"1239","narrow_avg","64","rep62",0.8046875,0.689767378737914,0.302999601662996,0.953050359473242,0.945370537053705,NA,0.757320283558782,0.0122969394336709,"glm",4.6
"1259","narrow_avg","64","rep63",0.756103515625,0.726771633654878,0.187271916043835,0.949265070626412,0.968460846084608,NA,0.709726210547559,0.0503668240511794,"glm",4.6
"1279","narrow_avg","64","rep64",0.841796875,0.69348485526269,0.353920158812331,0.960813361809474,0.998823813608348,NA,0.801616105719514,0.0593904308228991,"glm",4.6
"1299","narrow_avg","64","rep65",0.839599609375,0.678930844623759,0.340592854834713,0.946619042346124,0.936069983513215,NA,0.79598568560642,0.184642843657097,"glm",4.6
"1319","narrow_avg","64","rep66",0.847900390625,0.669072489640185,0.356351206687952,0.937481673774752,0.976429642964296,NA,0.812837862290193,0.0996046321462973,"glm",4.6
"1339","narrow_avg","64","rep67",0.8251953125,0.665827962464897,0.321630372779062,0.929207373321081,0.999606924931074,NA,0.80186913172338,0.0917046312696505,"glm",4.6
"1359","narrow_avg","64","rep68",0.859130859375,0.681336961304936,0.384125814327413,0.930759205019373,-0.885587427629186,NA,0.826043972298227,0.1261648111564,"glm",4.6
"1379","narrow_avg","64","rep69",0.8095703125,0.701442439159917,0.27522405607734,0.949265070626412,0.984446444644465,NA,0.778036436112831,0.0889545373713607,"glm",4.6
"1399","narrow_avg","64","rep70",0.783447265625,0.70362437794567,0.230023193914119,0.935395960817145,0.885988598859886,NA,0.697394936087067,0.102056111407822,"glm",4.6
"1419","narrow_avg","64","rep71",0.873046875,0.656872244598148,0.433419264295679,0.932292325329609,0.998883888388839,NA,0.832486081225716,0.00764995189592303,"glm",4.6
"1439","narrow_avg","64","rep72",0.84765625,0.695689359624415,0.364158346257656,0.946619042346124,0.915895589558956,NA,0.795968397920167,0.0652572582945337,"glm",4.6
"1459","narrow_avg","64","rep73",0.837890625,0.688140033874364,0.308042374318843,0.930601204880692,0.992727272727273,NA,0.773664538993743,0.137220803388745,"glm",4.6
"1479","narrow_avg","64","rep74",0.82275390625,0.700132953203136,0.33922755897365,0.96725258219132,0.940702070207021,NA,0.77242667947606,0.0604767193123068,"glm",4.6
"1499","narrow_avg","64","rep75",0.851318359375,0.656926216114366,0.37681692777741,0.937481673774752,-0.683072307230723,NA,0.830677802828885,0.0346906301903393,"glm",4.6
"1519","narrow_avg","64","rep76",0.8720703125,0.671277672311927,0.414641668414923,0.944848842536377,0.997539753975398,NA,0.844536377360121,0.0416036622222364,"glm",4.6
"1539","narrow_avg","64","rep77",0.797607421875,0.691121290062206,0.255045653026285,0.925671479673722,0.988994985662361,NA,0.733937328833487,0.24552435240726,"glm",4.6
"1559","narrow_avg","64","rep78",0.800048828125,0.71312012017434,0.231484843116591,0.940542642332715,0.992286672694992,NA,0.714397138798054,0.167302225518378,"glm",4.6
"1579","narrow_avg","64","rep79",0.85595703125,0.673939280270594,0.417043789971396,0.966234634286109,0.980798079807981,NA,0.811903655931295,0.0735122502440529,"glm",4.6
"1599","narrow_avg","64","rep80",0.82861328125,0.682652560243816,0.312495491352053,0.92725831431597,0.976897689768977,NA,0.799417730420769,0.154109304587128,"glm",4.6
"1619","narrow_avg","64","rep81",0.9267578125,0.618253453506643,0.568809711434827,0.941438965952357,0.998883888388839,NA,0.891997012115178,0.0515190704076398,"glm",4.6
"1639","narrow_avg","64","rep82",0.8583984375,0.68485926466393,0.338883548529035,0.929168626749117,0.992727272727273,NA,0.828106229248053,0.0499367468944182,"glm",4.6
"1659","narrow_avg","64","rep83",0.88671875,0.668507258018239,0.444404328218079,0.946669751477164,0.99971197119712,NA,0.870711586074516,0.0721033225187771,"glm",4.6
"1679","narrow_avg","64","rep84",0.84912109375,0.67586179747836,0.402606669771012,0.957275110698986,-0.791863186318632,NA,0.799711021458008,0.0880047522870549,"glm",4.6
"1699","narrow_avg","64","rep85",0.919677734375,0.659080545943804,0.549673534710742,0.943803515837725,0.976429642964296,NA,0.89817965727485,0.0586355059662892,"glm",4.6
"1719","narrow_avg","64","rep86",0.791259765625,0.701972822661775,0.232848310855384,0.929207373321081,0.990819081908191,NA,0.722782094780762,0.047540925775267,"glm",4.6
"1739","narrow_avg","64","rep87",0.852783203125,0.67903497457198,0.370627261388384,0.951213473415375,0.972769276927693,NA,0.814064080861434,0.0777724229809848,"glm",4.6
"1759","narrow_avg","64","rep88",0.849853515625,0.670870601966888,0.355473148255888,0.932543277117137,0.995727572757276,NA,0.804087702356176,0.0960144991266537,"glm",4.6
"1779","narrow_avg","64","rep89",0.85302734375,0.704927306229819,0.374740359139574,0.965355643151419,0.995343534353435,NA,0.782528005099007,0.105112082348246,"glm",4.6
"1799","narrow_avg","64","rep90",0.843017578125,0.692416716497283,0.302922402349866,0.929207373321081,0.950819081908191,NA,0.74506250250755,0.0722432887441098,"glm",4.6
"1819","narrow_avg","64","rep91",0.821044921875,0.691176362792103,0.309079209554221,0.927107416421865,0.534353435343534,NA,0.796028971765639,0.0871531906715887,"glm",4.6
"1839","narrow_avg","64","rep92",0.836669921875,0.654035689312737,0.323920147697317,0.92377991801819,0.994382704766961,NA,0.784907002342688,0.210520699450863,"glm",4.6
"1859","narrow_avg","64","rep93",0.86962890625,0.635070411418546,0.423609202224678,0.960813361809474,0.99547443862183,NA,0.836012197181946,0.0696032031864939,"glm",4.6
"1879","narrow_avg","64","rep94",0.7861328125,0.71285753604069,0.234385270534138,0.943803515837725,0.950819081908191,NA,0.689742605869755,0.0414624398673197,"glm",4.6
"1899","narrow_avg","64","rep95",0.8125,0.711032891935029,0.318545661388341,0.95810228188993,-0.329468946894689,NA,0.722245526900264,0.064836486602838,"glm",4.6
"1919","narrow_avg","64","rep96",0.882080078125,0.668672545982686,0.425738660111663,0.939157177597338,0.846048604860486,NA,0.829768720169295,0.079109884919139,"glm",4.6
"1939","narrow_avg","64","rep97",0.876708984375,0.662966931215761,0.432757354359752,0.946619042346124,0.981374137413741,NA,0.830936902810576,0.0856631014414115,"glm",4.6
"1959","narrow_avg","64","rep98",0.853759765625,0.686095581424952,0.353850823528082,0.946669751477164,0.931593159315932,NA,0.85320434033624,0.0637083282371846,"glm",4.6
"1979","narrow_avg","64","rep99",0.82763671875,0.692261422273465,0.309773804569159,0.96129116083926,0.963996399639964,NA,0.784953679564634,0.0321270566139596,"glm",4.6
"1999","narrow_avg","64","rep100",0.837646484375,0.681144901100583,0.331266024882473,0.934346456262361,0.905706570657066,NA,0.806949290775736,0.0152227868520447,"glm",4.6
"3100","narrow_avg","4","rep1",0.666259765625,0.986638581509766,0.0592048223483316,0.938433843384339,0.885988598859886,NA,0.592067400160808,0.000606341723064639,"ESM_simple",0.8
"2310","narrow_avg","4","rep2",0.63623046875,0.982201117703415,0.0192224529549966,0.938433843384339,0.885988598859886,NA,0.572791310635838,0.000106720497190134,"ESM_simple",0.8
"4310","narrow_avg","4","rep3",0.61572265625,0.986693138162528,0.0419746706506183,0.938433843384339,0.885988598859886,NA,0.56317285280781,0.00248124989522393,"ESM_simple",0.8
"6310","narrow_avg","4","rep4",0.6630859375,0.985938098050282,0.0759566328866376,0.938433843384339,0.885988598859886,NA,0.626187956893058,0.000700769399363641,"ESM_simple",0.8
"8310","narrow_avg","4","rep5",0.655517578125,0.983523756789041,0.0737717660462344,0.938433843384339,0.885988598859886,NA,0.631652860723028,0.00146881305947062,"ESM_simple",0.8
"10310","narrow_avg","4","rep6",0.668212890625,0.982646922492818,0.0790252785177803,0.938433843384339,0.885988598859886,NA,0.642474486392931,0.000103047603433092,"ESM_simple",0.8
"12310","narrow_avg","4","rep7",0.605224609375,0.984113269690372,0.0156552524450368,0.938433843384339,0.885988598859886,NA,0.540627334462116,0.00033086561211419,"ESM_simple",0.8
"14310","narrow_avg","4","rep8",0.69189453125,0.984728862787434,0.105707293758135,0.938433843384339,0.885988598859886,NA,0.628734344433521,0.000455256752762917,"ESM_simple",0.8
"16310","narrow_avg","4","rep9",0.6337890625,0.987142506159592,0.00320710171643797,-0.938433843384339,0.885988598859886,NA,0.532196979831359,0.00210052811990474,"ESM_simple",0.8
"18310","narrow_avg","4","rep10",0.60791015625,0.98799332517732,0.036951053236045,-0.938433843384339,0.885988598859886,NA,0.541271450052718,0.00176706594640172,"ESM_simple",0.8
"2031","narrow_avg","4","rep11",0.6474609375,0.981530142696306,0.0497824108539457,0.938433843384339,0.885988598859886,NA,0.623924238780073,0.00229132852246785,"ESM_simple",0.8
"2231","narrow_avg","4","rep12",0.5791015625,0.988415760144429,-0.000552834556436737,-0.938433843384339,0.885988598859886,NA,0.508123827523617,0.00355253867922283,"ESM_simple",0.8
"2431","narrow_avg","4","rep13",0.66015625,0.986183618318751,0.0635503339468163,0.938433843384339,0.885988598859886,NA,0.619346950818272,0.000913098164187003,"ESM_simple",0.8
"2631","narrow_avg","4","rep14",0.686767578125,0.979917568587217,0.091468560759099,0.938433843384339,0.885988598859886,NA,0.690343736388524,9.76389078384179e-05,"ESM_simple",0.8
"2831","narrow_avg","4","rep15",0.59375,0.9804379563281,0.0284582331358423,-0.938433843384339,0.885988598859886,NA,0.610269977091113,0.014256833085615,"ESM_simple",0.8
"3031","narrow_avg","4","rep16",0.72119140625,0.983405670645767,0.0944945352579615,0.938433843384339,0.885988598859886,NA,0.66285997652835,0.00126786516203536,"ESM_simple",0.8
"3231","narrow_avg","4","rep17",0.67138671875,0.985240741115029,0.0487979607740313,0.938433843384339,0.885988598859886,NA,0.611021682875908,0.00121677395559975,"ESM_simple",0.8
"3431","narrow_avg","4","rep18",0.68701171875,0.981554318480517,0.0669348219458955,0.938433843384339,0.885988598859886,NA,0.654952928195487,0.00576892961682996,"ESM_simple",0.8
"3631","narrow_avg","4","rep19",0.66650390625,0.986757692407949,0.106308813614851,0.938433843384339,0.885988598859886,NA,0.600620669968224,0.000853354155953802,"ESM_simple",0.8
"3831","narrow_avg","4","rep20",0.64794921875,0.985296555913361,0.0744981564127207,0.938433843384339,0.885988598859886,NA,0.601188371125433,0.000376715718582545,"ESM_simple",0.8
"4031","narrow_avg","4","rep21",0.590087890625,0.983816846461619,0.0184857924596041,0.938433843384339,0.885988598859886,NA,0.556776470281912,0.00163808050917436,"ESM_simple",0.8
"4231","narrow_avg","4","rep22",0.62646484375,0.984559543030337,0.0249459413526942,0.938433843384339,0.885988598859886,NA,0.552668369782002,0.0020173889382157,"ESM_simple",0.8
