"","species","size","rep","model","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","pos"
"1394","broad_ext","8","rep88","GLM",0.6689453125,0.966280303922374,0.0126220376299505,0.963421962996123,-0.96405761577939,NA,0.597536239526578,0.0256584248839437,2.84
"1410","broad_ext","8","rep89","GLM",0.711669921875,0.951964553951346,0.0261150316001901,0.891942725091429,0.975715029219107,NA,0.653824131031966,0.0590615987531343,2.84
"1426","broad_ext","8","rep90","GLM",0.667724609375,0.971257274521362,0.0068410045434048,0.992631866270695,-0.841380138013801,NA,0.572113363463749,0.0150536582270356,2.84
"1442","broad_ext","8","rep91","GLM",0.59912109375,0.972490078144276,0.000902745689543669,0.969641181263482,0.884772675671543,NA,0.529119516698344,0.000331445150649186,2.84
"1458","broad_ext","8","rep92","GLM",0.701416015625,0.971829606709777,0.00860343397815577,-0.871168594365146,0.933993399339934,NA,0.621942073880691,0.00505430172064764,2.84
"1474","broad_ext","8","rep93","GLM",0.576171875,0.959866172518952,0.00922296316347239,-0.94585202022855,0.93361490671367,NA,0.556521865121786,0.0859127602964058,2.84
"1490","broad_ext","8","rep94","GLM",0.71337890625,0.964916065796782,0.0159465172762027,0.997247983605872,0.99983198319832,NA,0.678193933602306,0.0215536001424136,2.84
"1506","broad_ext","8","rep95","GLM",0.67333984375,0.968337672026386,0.0104400943099179,0.999699969997,0.962875095233429,NA,0.624767201496996,0.00762477093659459,2.84
"1522","broad_ext","8","rep96","GLM",0.708740234375,0.957533251904138,0.0199020534091563,0.983225424013523,0.99647462232589,NA,0.649410585216663,0.0567650778302871,2.84
"1538","broad_ext","8","rep97","GLM",0.630615234375,0.970927380516018,0.0110377054322391,0.970501366994811,0.887001011360622,NA,0.588717903451305,0.126459293312335,2.84
"1554","broad_ext","8","rep98","GLM",0.597412109375,0.972503918740342,0.0062789287783902,0.997419711079463,0.976237623762376,NA,0.55854852059105,0.0211011519090856,2.84
"1570","broad_ext","8","rep99","GLM",0.722900390625,0.96520016374719,0.0155003329542567,0.987038309265151,0.830939093909391,NA,0.643310201961963,0.0320147226678421,2.84
"1586","broad_ext","8","rep100","GLM",0.7060546875,0.965668300721158,0.0149316016630658,0.947054586799193,0.894978604211081,NA,0.6327455319181,0.0111710455073464,2.84
"6","broad_ext","16","rep1","GLM",0.753662109375,0.924672343042661,0.0386807253310095,0.986337274510183,0.984122412241224,NA,0.661150586695981,0.0248325384639102,3.84
"22","broad_ext","16","rep2","GLM",0.709716796875,0.932090625608983,0.0328262765420972,0.960807765309805,0.92013201320132,NA,0.625849592312544,0.0215912878292873,3.84
"38","broad_ext","16","rep3","GLM",0.653564453125,0.935640531646254,0.0204161949490436,0.995535553555356,0.979249924992499,NA,0.612477264128908,0.00526817685605595,3.84
"54","broad_ext","16","rep4","GLM",0.68701171875,0.928601575509355,0.0248020980814187,0.998619644160934,0.983498349834984,NA,0.638567621875592,0.0105110825970695,3.84
"70","broad_ext","16","rep5","GLM",0.63525390625,0.93557385217093,0.0201868469814797,0.999204649254254,0.922601186223311,NA,0.611263280259904,0.00698311029631851,3.84
"86","broad_ext","16","rep6","GLM",0.69140625,0.929056135801171,0.0246098222430218,0.997263693605495,0.997359735973597,NA,0.641881361921308,0.0050997583640914,3.84
"102","broad_ext","16","rep7","GLM",0.708251953125,0.92554489189259,0.0373189015947722,0.984651988637242,0.903430290712662,NA,0.656606132546061,0.0393570026187857,3.84
"118","broad_ext","16","rep8","GLM",0.70703125,0.931168551720511,0.0274425345879497,0.989007819179366,0.969116239722459,NA,0.653394635473808,0.0255765607552113,3.84
"134","broad_ext","16","rep9","GLM",0.709716796875,0.921393678964343,0.0334939632387905,0.996001607388358,0.841380138013801,NA,0.640270506378385,0.0505242212158704,3.84
"150","broad_ext","16","rep10","GLM",0.733154296875,0.932034877535824,0.0347341672118802,0.96680580849886,0.991911191119112,NA,0.638663815554821,0.127741637784421,3.84
"166","broad_ext","16","rep11","GLM",0.652587890625,0.937884433833093,0.0189637590599433,0.999699969997,0.975715029219107,NA,0.571294804647792,0.0237549501656835,3.84
"182","broad_ext","16","rep12","GLM",0.695556640625,0.938309668853647,0.0276172327300442,0.975611565009013,0.98660025847763,NA,0.670302712550513,0.0220119963340796,3.84
"198","broad_ext","16","rep13","GLM",0.685791015625,0.928516315070334,0.0320011560420996,0.979498780259814,0.979249924992499,NA,0.675194363633663,0.148975492882594,3.84
"214","broad_ext","16","rep14","GLM",0.664794921875,0.934531702638604,0.0211700069031861,0.99038703870387,0.997743774377438,NA,0.602640863536603,0.0189426884485749,3.84
"230","broad_ext","16","rep15","GLM",0.760986328125,0.923825090835634,0.0388807525548035,0.991903100696152,0.962868286828683,NA,0.696157218617977,0.0370942048157954,3.84
"246","broad_ext","16","rep16","GLM",0.634521484375,0.941920357826171,0.0145505881473421,0.980606060606061,-0.967656765676568,NA,0.535229894326079,0.0186485046488533,3.84
"262","broad_ext","16","rep17","GLM",0.76220703125,0.931749049062593,0.0316233324095553,0.980606060606061,0.976237623762376,NA,0.679377381489454,0.026986247518485,3.84
"278","broad_ext","16","rep18","GLM",0.6748046875,0.929440650163133,0.024052967400753,-0.241740174017402,0.998844434882546,NA,0.631614011282916,0.00811956822591061,3.84
"294","broad_ext","16","rep19","GLM",0.755615234375,0.91788513977074,0.0464520293482954,0.991795906328268,0.935267608957029,NA,0.703790659597188,0.0189950898455488,3.84
"310","broad_ext","16","rep20","GLM",0.680419921875,0.924755751340001,0.0329412475536616,0.810609060906091,-0.539042247730068,NA,0.647423438528769,0.0105671934948639,3.84
"326","broad_ext","16","rep21","GLM",0.589599609375,0.937873912134514,0.0074749693488032,-0.876377993891981,0.991412011679633,NA,0.532889817247638,0.00882549338573306,3.84
"342","broad_ext","16","rep22","GLM",0.745849609375,0.923187473651222,0.0472926728695771,0.947054586799193,0.904950495049505,NA,0.695068758583827,0.0642893967398173,3.84
"358","broad_ext","16","rep23","GLM",0.59912109375,0.954320387088833,0.00374407917937762,-0.949104144482472,0.962717063339912,NA,0.527847122833925,0.0157481081899021,3.84
"374","broad_ext","16","rep24","GLM",0.64111328125,0.938899575967261,0.0189384371609362,0.931761176117612,0.981422290226283,NA,0.583690268628604,0.0212185360643412,3.84
"390","broad_ext","16","rep25","GLM",0.71533203125,0.926663147830726,0.030130119462596,0.991903100696152,0.927224722472247,NA,0.669803294736468,0.0176316921264544,3.84
"406","broad_ext","16","rep26","GLM",0.618408203125,0.942928108680434,0.0165855628930468,0.990132558110215,0.94228327665798,NA,0.583685589299566,0.0664447764201137,3.84
