"","species","size","rep","model","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","pos"
"356","narrow_ext","8","rep23","glm",0.82080078125,0.930181874849519,0.0506986379549848,0.972172058769015,0.915662388504619,NA,0.76770689245552,0.0081769947411686,2.84
"372","narrow_ext","8","rep24","glm",0.812744140625,0.923359055982297,0.058395086513774,0.901006986301241,0.971913863656327,NA,0.759054269566591,0.00292824386978866,2.84
"388","narrow_ext","8","rep25","glm",0.839111328125,0.929523770044997,0.0456345824028324,0.974052859297466,0.98660025847763,NA,0.780989106104546,0.00953672676384038,2.84
"404","narrow_ext","8","rep26","glm",0.861083984375,0.915380615670452,0.0685069452454428,0.94851209086853,0.980096817276529,NA,0.801881249938924,0.0694390779833681,2.84
"420","narrow_ext","8","rep27","glm",0.8349609375,0.954000562923357,0.0283475246639221,0.985093616752133,0.972755840367666,NA,0.729058336677639,0.00830036571288664,2.84
"436","narrow_ext","8","rep28","glm",0.833251953125,0.892736554310132,0.0864908501374861,0.964404311211229,0.916582754349365,NA,0.768016030231623,1.68031299510808e-05,2.84
"452","narrow_ext","8","rep29","glm",0.8017578125,0.9478090906355,0.0392988804239502,0.924356213591366,0.954999110719605,NA,0.790003149677785,0.133904019488667,2.84
"468","narrow_ext","8","rep30","glm",0.645263671875,0.960687149392957,0.00395698400856646,0.837652440547388,-0.866089679719546,NA,0.592965300465595,0.0152534444831743,2.84
"484","narrow_ext","8","rep31","glm",0.763671875,0.942045812399785,0.0326605237393561,0.969393610664543,0.979450065552872,NA,0.693850470082374,0.0538509042733374,2.84
"500","narrow_ext","8","rep32","glm",0.7685546875,0.95406255426248,0.0264375199005396,-0.777161716171617,0.979249924992499,NA,0.708513122256812,0.00331848907932355,2.84
"516","narrow_ext","8","rep33","glm",0.83447265625,0.94553179865637,0.0435335474634361,0.920150583843499,0.94293846069491,NA,0.80316616714719,0.00318946939409701,2.84
"532","narrow_ext","8","rep34","glm",0.798095703125,0.946486836487526,0.0444092792883699,0.912634627169399,0.867990593993206,NA,0.777222012799861,0.0615208526950925,2.84
"548","narrow_ext","8","rep35","glm",0.767822265625,0.919143123648033,0.057782340559633,0.90222247840544,0.904950495049505,NA,0.737779865600217,0.00355406405332864,2.84
"564","narrow_ext","8","rep36","glm",0.825927734375,0.910085569134837,0.0958784024265654,0.834056092212326,0.932391210127353,NA,0.796964951172566,1.65530093870148e-10,2.84
"580","narrow_ext","8","rep37","glm",0.79638671875,0.929137771123618,0.0500666873492614,0.913709869680044,0.954059453835492,NA,0.753082113483782,0.107210263884856,2.84
"596","narrow_ext","8","rep38","glm",0.75634765625,0.957566588147124,0.0125567789935729,0.947784379900521,0.921920513833101,NA,0.629191669939055,0.117502588545852,2.84
"612","narrow_ext","8","rep39","glm",0.845703125,0.914795633045515,0.0724819269262659,0.906585200316659,0.968125171859045,NA,0.811716318241772,0.00376503115168709,2.84
"628","narrow_ext","8","rep40","glm",0.7138671875,0.956936360900418,0.0246570260713395,0.901818181818182,0.839606827612728,NA,0.687644524472099,4.58924093371317e-08,2.84
"644","narrow_ext","8","rep41","glm",0.7939453125,0.930436470808333,0.0483290126140619,0.936563135403883,0.955138598506533,NA,0.747323363735265,0.00550188468375788,2.84
"660","narrow_ext","8","rep42","glm",0.7861328125,0.949034813233574,0.0384826001807008,0.988672766597088,0.912703270327033,NA,0.770558774717688,0.0358490476740358,2.84
"676","narrow_ext","8","rep43","glm",0.85986328125,0.937608202868627,0.044744957508003,0.960138628854533,0.989269138093318,NA,0.820551387639996,0.0187256210660998,2.84
"692","narrow_ext","8","rep44","glm",0.7138671875,0.949827907576158,0.0260514541411335,0.973828251888908,0.909057678581051,NA,0.651091754331555,0.079247302446985,2.84
