"","species","size","rep","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","model","pos"
"1909","broad_avg","16","rep96",0.548583984375,0.946837516120121,0.012416042949327,-0.99044704470447,0.900750075007501,NA,0.493806745251587,0.0169915164045295,"glm",2.6
"1929","broad_avg","16","rep97",0.656982421875,0.92738713716732,0.0700631861775969,0.991662653850198,0.908301877748815,NA,0.607730017021532,0.038156120061936,"glm",2.6
"1949","broad_avg","16","rep98",0.7197265625,0.940014182507355,0.127710008761746,0.939455787412181,0.885988598859886,NA,0.690329149251616,0.0725842456661441,"glm",2.6
"1969","broad_avg","16","rep99",0.624755859375,0.942245701383703,0.0474796090131966,-0.885213635775364,0.885988598859886,NA,0.587995770469489,0.00494267009611972,"glm",2.6
"1989","broad_avg","16","rep100",0.52978515625,0.950882516051969,0.00106354697062803,0.998031803180318,0.996170318923959,NA,0.497572665939318,0.14465544050586,"glm",2.6
"13","broad_avg","32","rep1",0.6552734375,0.889406744110461,0.0957158172273031,0.99044704470447,0.936093609360936,NA,0.629681515431209,0.0311227036771366,"glm",3.6
"33","broad_avg","32","rep2",0.57861328125,0.89950514975964,0.00863614064675038,0.97000900090009,0.987794779477948,NA,0.535832070385075,0.131386727999588,"glm",3.6
"53","broad_avg","32","rep3",0.682373046875,0.887996037453579,0.0976240604576548,0.999939992198932,0.927224722472247,NA,0.665801373932397,0.0752796690354548,"glm",3.6
"73","broad_avg","32","rep4",0.658447265625,0.886832448870862,0.0709059574247973,0.944482448244825,0.885988598859886,NA,0.630265406191596,0.0195926663058243,"glm",3.6
"93","broad_avg","32","rep5",0.700439453125,0.886501340364745,0.127590548245095,0.979309930993099,0.990819081908191,NA,0.659973656528208,0.0102131526622298,"glm",3.6
"113","broad_avg","32","rep6",0.741455078125,0.884241460517998,0.177819195220075,0.994464536123882,0.992727272727273,NA,0.734542460256403,0.0224337677101079,"glm",3.6
"133","broad_avg","32","rep7",0.671142578125,0.879746423955225,0.0945437399115549,0.997416811990862,0.950819081908191,NA,0.657081057780512,0.0943860112850482,"glm",3.6
"153","broad_avg","32","rep8",0.6484375,0.88328199894944,0.0668870107416865,0.999654934773356,0.964335841307828,NA,0.604210139885862,0.0343468004620237,"glm",3.6
"173","broad_avg","32","rep9",0.62255859375,0.887027152967686,0.0452286609740739,0.995407287983958,0.964788478847885,NA,0.641307409250073,0.0396201228194513,"glm",3.6
"193","broad_avg","32","rep10",0.63623046875,0.884405875006883,0.0495722035012209,0.999069879533979,0.968460846084608,NA,0.623476051151055,0.0220296689480774,"glm",3.6
"213","broad_avg","32","rep11",0.588623046875,0.894378472301775,0.025782847306533,0.971304786205997,0.995727572757276,NA,0.548389324614066,0.0361729099348189,"glm",3.6
"233","broad_avg","32","rep12",0.6572265625,0.901605552291513,0.0822092155090022,0.988352486268031,-0.885988598859886,NA,0.622424226849117,0.0555820692819597,"glm",3.6
"253","broad_avg","32","rep13",0.747314453125,0.878000348047536,0.174662768802288,0.998913327001928,0.99971197119712,NA,0.766191657427284,0.014850795651027,"glm",3.6
"273","broad_avg","32","rep14",0.625,0.896262066304249,0.0480090116655478,0.976297629762976,0.934521452145215,NA,0.591080679220406,0.0297602718511944,"glm",3.6
"293","broad_avg","32","rep15",0.661865234375,0.880602706938181,0.0846698737267167,0.992016984965768,0.741362136213621,NA,0.646259569398772,0.0380075323977725,"glm",3.6
"313","broad_avg","32","rep16",0.721435546875,0.894213930112566,0.160204785798384,0.998031803180318,0.998835883588359,NA,0.704203889747918,0.0295286175875433,"glm",3.6
"333","broad_avg","32","rep17",0.77099609375,0.875028503884721,0.219475205531356,0.990365106399073,0.998883888388839,NA,0.731725027112298,0.0360073501815226,"glm",3.6
"353","broad_avg","32","rep18",0.56787109375,0.899356035443522,0.0144398751241579,0.993817855451936,0.99971197119712,NA,0.553701191244905,0.0788677815402305,"glm",3.6
"373","broad_avg","32","rep19",0.6455078125,0.906161652321229,0.0828963078794441,0.976237623762376,0.998835883588359,NA,0.639802251074296,0.0419386953367769,"glm",3.6
"393","broad_avg","32","rep20",0.60791015625,0.891942807278342,0.0463721994184428,0.955595559555956,0.992096346753796,NA,0.58232558504636,0.0960463858360481,"glm",3.6
"413","broad_avg","32","rep21",0.656982421875,0.89146386443815,0.0837575749807966,0.997863786378638,0.997383738373837,NA,0.62414292374581,0.036458687658925,"glm",3.6
"433","broad_avg","32","rep22",0.6748046875,0.888531123667663,0.08667809210883,0.989891934322054,0.950819081908191,NA,0.635599928562575,0.067764083065042,"glm",3.6
"453","broad_avg","32","rep23",0.656494140625,0.892831180405935,0.0880344240112461,0.984830483048305,0.997539753975398,NA,0.620604191025455,0.00795705917843836,"glm",3.6
"473","broad_avg","32","rep24",0.685791015625,0.884959242807744,0.108457755354025,0.993075334434395,0.301242124212421,NA,0.648689394437723,0.0559370157986473,"glm",3.6
"493","broad_avg","32","rep25",0.7197265625,0.880495057341845,0.129373236356154,0.982456732515388,0.993471347134714,NA,0.687450001350237,0.0227615102177515,"glm",3.6
"513","broad_avg","32","rep26",0.641845703125,0.884817003823211,0.0572044588343858,0.999987998727865,0.997383738373837,NA,0.596325996481364,0.0335028469985436,"glm",3.6
"533","broad_avg","32","rep27",0.616943359375,0.899083334505338,0.0394272399396526,0.982295273487096,0.755247524752475,NA,0.598970462523334,0.058723784856928,"glm",3.6
"553","broad_avg","32","rep28",0.57373046875,0.895207479661281,0.0160616835407601,0.991605589836737,-0.940702070207021,NA,0.555387346723809,0.056545072012047,"glm",3.6
"573","broad_avg","32","rep29",0.5625,0.894891133487047,0.0138053798765112,0.981322075925177,-0.216237623762376,NA,0.550997287632393,0.013241132643707,"glm",3.6
"593","broad_avg","32","rep30",0.7109375,0.890951629368815,0.138575883295007,0.9997599759976,0.997539753975398,NA,0.709689828220026,0.016406260975166,"glm",3.6
"613","broad_avg","32","rep31",0.658935546875,0.891937552973125,0.0694105385952826,0.99451965094844,0.557347734773477,NA,0.633828531344579,0.0529169503185962,"glm",3.6
"633","broad_avg","32","rep32",0.655517578125,0.888308116690884,0.0657189480239162,0.995622434152491,-0.0232823282328233,NA,0.615383167436062,0.0884500160976472,"glm",3.6
"653","broad_avg","32","rep33",0.696533203125,0.878406423380794,0.120769402260016,0.999099909990999,0.934521452145215,NA,0.714825876178198,0.0477074878554114,"glm",3.6
"673","broad_avg","32","rep34",0.653076171875,0.8750091425039,0.0835294944338632,0.998604291968073,0.998883888388839,NA,0.645542526401215,0.0338658142776667,"glm",3.6
"693","broad_avg","32","rep35",0.716064453125,0.884240260688018,0.157589861629298,0.995127673241811,0.701986198619862,NA,0.678752982754181,0.0762952939851664,"glm",3.6
"713","broad_avg","32","rep36",0.706298828125,0.879911972935155,0.116294360857025,0.997863786378638,0.995343534353435,NA,0.704542425607971,0.0449305716064346,"glm",3.6
"733","broad_avg","32","rep37",0.559814453125,0.902367646692647,0.013951500157202,0.999051905190519,0.885988598859886,NA,0.536942792862688,0.023786152272258,"glm",3.6
"753","broad_avg","32","rep38",0.6025390625,0.892040678378951,0.0371878370407321,0.998405595689889,0.992727272727273,NA,0.541332205907411,0.0229102132991444,"glm",3.6
"773","broad_avg","32","rep39",0.574462890625,0.896275784397884,0.0211599947730757,0.995368814011968,-0.486516651665167,NA,0.553969581895603,0.0607046482759372,"glm",3.6
"793","broad_avg","32","rep40",0.611083984375,0.893590435377574,0.052971891662938,0.994827482748275,0.940702070207021,NA,0.570008506242601,0.0761777023566018,"glm",3.6
"813","broad_avg","32","rep41",0.608642578125,0.887021770583569,0.0325611148603744,0.98805387166229,0.997539753975398,NA,0.59310275803373,0.0657943152116694,"glm",3.6
"833","broad_avg","32","rep42",0.678955078125,0.89047574020133,0.105374744198772,0.995407287983958,0.601584158415842,NA,0.641306386438737,0.0308354538161272,"glm",3.6
"853","broad_avg","32","rep43",0.606689453125,0.875286607237762,0.0302415363054516,0.983063938487194,0.997323573567241,NA,0.601024832985241,0.0340704852123402,"glm",3.6
"873","broad_avg","32","rep44",0.647216796875,0.894934041879563,0.0406085296527237,0.98312334942057,-0.867422742274227,NA,0.586909631648911,0.0762690655659753,"glm",3.6
"893","broad_avg","32","rep45",0.58935546875,0.882808158099064,0.0203622935789529,0.977298210155911,0.998883888388839,NA,0.552956398642974,0.0506820689952864,"glm",3.6
"913","broad_avg","32","rep46",0.66845703125,0.896042546373436,0.0754105735959514,0.996591659165917,0.99971197119712,NA,0.574789308523785,0.0319507433686425,"glm",3.6
"933","broad_avg","32","rep47",0.738525390625,0.882985569901792,0.137611173367066,0.992194003856604,0.925496549654966,NA,0.691202110452795,0.0228662693850094,"glm",3.6
"953","broad_avg","32","rep48",0.600341796875,0.892624577606861,0.0327019873209784,0.945826582658266,0.945370537053705,NA,0.572723212825479,0.095924766731309,"glm",3.6
"973","broad_avg","32","rep49",0.60205078125,0.904786528430614,0.0402101211703506,0.941434143414342,0.885988598859886,NA,0.592111044694572,0.0324015601902316,"glm",3.6
"993","broad_avg","32","rep50",0.618408203125,0.887564690405228,0.0201620442212435,0.997416811990862,0.999639899160092,NA,0.547082504773016,0.131608509982562,"glm",3.6
"1013","broad_avg","32","rep51",0.573974609375,0.896503319761261,0.0348305951941008,0.996207620762076,0.915319531953195,NA,0.546997477925616,0.0432444636082101,"glm",3.6
"1033","broad_avg","32","rep52",0.6220703125,0.891892407648253,0.0487428540549825,0.99138730734955,0.968460846084608,NA,0.542344790643624,0.0389864724034943,"glm",3.6
"1053","broad_avg","32","rep53",0.6552734375,0.897796142591805,0.0543771852823455,1,0.903150315031503,NA,0.615665337347365,0.02471516892825,"glm",3.6
"1073","broad_avg","32","rep54",0.577392578125,0.885459219985629,0.0256641469387779,0.996207620762076,0.997260014296212,NA,0.523145176599255,0.0525451532479682,"glm",3.6
"1093","broad_avg","32","rep55",0.716064453125,0.887809233675496,0.135140058353943,0.986292018755447,-0.890861086108611,NA,0.681150797634839,0.0230022486797078,"glm",3.6
"1113","broad_avg","32","rep56",0.65576171875,0.895567578613144,0.0784750362232281,0.994672276327097,0.99971197119712,NA,0.665671596320572,0.0796791646177571,"glm",3.6
"1133","broad_avg","32","rep57",0.48193359375,0.901269736011582,0.00044615367426392,0.996591659165917,0.985742574257426,NA,0.509798304806001,0.0842673986163796,"glm",3.6
"1153","broad_avg","32","rep58",0.613525390625,0.888713846513932,0.0350921103450181,1,0.982401681466325,NA,0.606291850162287,0.0755566874724065,"glm",3.6
"1173","broad_avg","32","rep59",0.674072265625,0.897939657384205,0.0891982133835243,0.99451965094844,0.771833183318332,NA,0.609811356957688,0.0278321077247865,"glm",3.6
"1193","broad_avg","32","rep60",0.610595703125,0.890761766311346,0.0378311753723699,0.99209821088363,0.99971197119712,NA,0.573996489928545,0.0397751511031017,"glm",3.6
"1213","broad_avg","32","rep61",0.581787109375,0.899679100198463,0.00711584197286732,0.982837372028219,0.999747943031122,NA,0.526905643258257,0.0773088877915931,"glm",3.6
"1233","broad_avg","32","rep62",0.63330078125,0.903581483412099,0.0392053576130691,0.997368726330407,0.925496549654966,NA,0.616400757665921,0.109994775555955,"glm",3.6
"1253","broad_avg","32","rep63",0.644287109375,0.883286319625252,0.048837094377623,0.987434499441913,0.818109810981098,NA,0.587101273201684,0.0921542453097572,"glm",3.6
"1273","broad_avg","32","rep64",0.734619140625,0.884984896004068,0.158609211807961,0.999051905190519,0.990819081908191,NA,0.746881920960727,0.0482422605404055,"glm",3.6
"1293","broad_avg","32","rep65",0.66259765625,0.885347846217895,0.0688689200523109,0.987033942174482,0.995727572757276,NA,0.575940629393529,0.0513111275698302,"glm",3.6
"1313","broad_avg","32","rep66",0.6328125,0.890534200604093,0.064576600179333,0.99044704470447,0.940702070207021,NA,0.613433100739592,0.0176071441960622,"glm",3.6
"1333","broad_avg","32","rep67",0.56103515625,0.898153275070568,0.0135280669324569,0.994071407140714,0.986412013902802,NA,0.539277259806158,0.0634470972028686,"glm",3.6
"1353","broad_avg","32","rep68",0.572265625,0.907287208157791,0.0211303219122341,0.980767500216431,0.871659165916592,NA,0.525829831917072,0.0639174424131616,"glm",3.6
"1373","broad_avg","32","rep69",0.693359375,0.887459466521515,0.112172987044405,0.99044704470447,0.989122035562349,NA,0.648265498109777,0.109548757141326,"glm",3.6
"1393","broad_avg","32","rep70",0.605712890625,0.893545845791809,0.0365092489260127,0.984355217988665,0.787842784278428,NA,0.602631066565239,0.0214082422928132,"glm",3.6
"1413","broad_avg","32","rep71",0.6767578125,0.886014110953761,0.10403316776535,0.99807798982212,0.972769276927693,NA,0.676956300955795,0.0854161384667478,"glm",3.6
"1433","broad_avg","32","rep72",0.681884765625,0.878242232217175,0.0995627769295932,0.980541181641045,0.985742574257426,NA,0.655695263618857,0.0403786039994265,"glm",3.6
"1453","broad_avg","32","rep73",0.68408203125,0.874459286304194,0.0825919830645197,0.985203956170185,0.984634271823273,NA,0.663068084485512,0.0944642178409939,"glm",3.6
"1473","broad_avg","32","rep74",0.6015625,0.896561924312948,0.0286638308892168,0.991467146714672,0.992727272727273,NA,0.550124257147083,0.0574157666616691,"glm",3.6
"1493","broad_avg","32","rep75",0.70849609375,0.893405607665063,0.119320547491706,0.986292018755447,0.925496549654966,NA,0.689247835245742,0.117638416102108,"glm",3.6
"1513","broad_avg","32","rep76",0.64208984375,0.901138773370217,0.0221309633924237,0.99977197719772,1,NA,0.566794598590156,0.0714005224271051,"glm",3.6
"1533","broad_avg","32","rep77",0.6328125,0.900620735125404,0.0270521166767394,0.99977197719772,0.995238029283378,NA,0.565088878080496,0.137274308708059,"glm",3.6
"1553","broad_avg","32","rep78",0.593505859375,0.885786629427669,0.0284571491773981,0.995495224562316,0.992727272727273,NA,0.618797075213761,0.0380980765612938,"glm",3.6
"1573","broad_avg","32","rep79",0.634765625,0.891502617698289,0.0457889628916201,0.960984098409841,0.950012003630876,NA,0.618912357625738,0.0346760070844205,"glm",3.6
"1593","broad_avg","32","rep80",0.632080078125,0.889356401342944,0.0547475953236535,0.998001740675447,0.970897089708971,NA,0.593664906909156,0.0284709869936503,"glm",3.6
"1613","broad_avg","32","rep81",0.632568359375,0.884113488529393,0.050476886303891,0.997368726330407,0.890861086108611,NA,0.56285628128744,0.108656384617247,"glm",3.6
"1633","broad_avg","32","rep82",0.604736328125,0.893842324216948,0.0562877286088275,0.994827482748275,0.968460846084608,NA,0.565757155226853,0.0199151062260003,"glm",3.6
"1653","broad_avg","32","rep83",0.554931640625,0.90406528190364,0.0190083791960429,1,0.871659165916592,NA,0.578419315218042,0.0403281445715197,"glm",3.6
"1673","broad_avg","32","rep84",0.66064453125,0.878343940244596,0.0582811936135886,0.994416307969851,0.803264326432643,NA,0.592520843310662,0.0751070005133897,"glm",3.6
"1693","broad_avg","32","rep85",0.709228515625,0.884444969128097,0.12935849803926,0.990015478835846,0.818109810981098,NA,0.663871223897083,0.0287332703961004,"glm",3.6
"1713","broad_avg","32","rep86",0.680419921875,0.886025836775476,0.115401770399493,0.995772669201322,0.976897689768977,NA,0.583528982447616,0.0103408161116525,"glm",3.6
"1733","broad_avg","32","rep87",0.710693359375,0.893751313780317,0.130627137108426,0.984830483048305,0.738073807380738,NA,0.70221766025293,0.0137096703679247,"glm",3.6
"1753","broad_avg","32","rep88",0.5595703125,0.908904129015857,0.00740801034955269,0.992120628606342,0.846048604860486,NA,0.540260998751086,0.0403854951845197,"glm",3.6
"1773","broad_avg","32","rep89",0.72119140625,0.881354625950388,0.152051384538836,0.99866700722062,0.98952295229523,NA,0.675431004419964,0.0207115241677374,"glm",3.6
"1793","broad_avg","32","rep90",0.58740234375,0.905985902838191,0.000356852775316965,-0.772217221722172,0.990819081908191,NA,0.524926090741906,0.131006000601891,"glm",3.6
"1813","broad_avg","32","rep91",0.521484375,0.898877519162242,0.00239520071474161,0.987902790279028,0.885988598859886,NA,0.555824779461326,0.0138295791764101,"glm",3.6
"1833","broad_avg","32","rep92",0.672119140625,0.882421130363908,0.0963147963090429,0.999087897916509,0.99971197119712,NA,0.649103628440748,0.0333129286529112,"glm",3.6
"1853","broad_avg","32","rep93",0.692138671875,0.886780526910599,0.0888606424500843,0.993719103274982,0.998883888388839,NA,0.654502319061201,0.0614148937358602,"glm",3.6
"1873","broad_avg","32","rep94",0.6572265625,0.892416468633716,0.045170616309476,0.966924692469247,0.987794779477948,NA,0.599537810805764,0.158544813439971,"glm",3.6
"1893","broad_avg","32","rep95",0.62548828125,0.891536744711026,0.0649332666029379,0.998031803180318,0.981374137413741,NA,0.605085647421606,0.0438568121313389,"glm",3.6
"1913","broad_avg","32","rep96",0.630126953125,0.889746173509763,0.0531718609295652,0.991406626845113,0.832367236723672,NA,0.613863747781619,0.0585030768683354,"glm",3.6
"1933","broad_avg","32","rep97",0.661376953125,0.884551972682479,0.0576776993703832,0.998679021548872,0.898589858985899,NA,0.597594470053206,0.112399506483049,"glm",3.6
"1953","broad_avg","32","rep98",0.6328125,0.893332136092859,0.0573673055210012,0.991928582743967,0.981374137413741,NA,0.635239677262448,0.0696067062397694,"glm",3.6
"1973","broad_avg","32","rep99",0.638671875,0.904316572062635,0.0455980391586288,0.996768743356938,0.964788478847885,NA,0.58582008416551,0.0532658449295611,"glm",3.6
"1993","broad_avg","32","rep100",0.56298828125,0.892669878312272,0.00925332424038021,0.99977197719772,0.989446745612175,NA,0.519139730155377,0.093800724090627,"glm",3.6
"17","broad_avg","64","rep1",0.593994140625,0.797364102474341,0.058938452632663,0.999507858513746,0.968460846084608,NA,0.523882033119176,0.0143163115430269,"glm",4.6
"37","broad_avg","64","rep2",0.70263671875,0.789940247562004,0.126607228804854,0.999939992198932,0.885988598859886,NA,0.688090467130754,0.0356817303357169,"glm",4.6
"57","broad_avg","64","rep3",0.7236328125,0.802404742168761,0.143055813601999,0.998691462817888,0.976429642964296,NA,0.687579672034781,0.0783790160787511,"glm",4.6
"77","broad_avg","64","rep4",0.611572265625,0.79803598177152,0.0406559247136098,0.993670177474768,0.99971197119712,NA,0.628713353521633,0.0954834530302689,"glm",4.6
"97","broad_avg","64","rep5",0.615478515625,0.814143220509365,0.0385907685523483,0.994836363434614,0.72032403240324,NA,0.614883460854534,0.0557944341898811,"glm",4.6
"117","broad_avg","64","rep6",0.732666015625,0.797927187357971,0.161635908171031,0.997833718832532,0.997383738373837,NA,0.692565706349652,0.0820419713419583,"glm",4.6
"137","broad_avg","64","rep7",0.591064453125,0.811333031815074,0.0287182799338452,0.993729118309396,0.911863186318632,NA,0.525129458702593,0.0781053312082999,"glm",4.6
"157","broad_avg","64","rep8",0.67529296875,0.797183663761667,0.0825463278662177,0.987000877136838,0.859141914191419,NA,0.600672883138591,0.0103156221179588,"glm",4.6
"177","broad_avg","64","rep9",0.58447265625,0.809341626780826,0.0540878658394053,0.999099909990999,0.885988598859886,NA,0.537416569510414,0.056503062736326,"glm",4.6
"197","broad_avg","64","rep10",0.6494140625,0.818194147610194,0.0780071450860264,0.987714878595676,0.643492349234923,NA,0.633710374978175,0.119239839172797,"glm",4.6
"217","broad_avg","64","rep11",0.655517578125,0.805388883323032,0.0834838882180781,0.998019778287034,0.995727572757276,NA,0.657511443527049,0.0083296018471828,"glm",4.6
"237","broad_avg","64","rep12",0.545166015625,0.817810410549445,0.0278917922249479,0.996207620762076,0.998835883588359,NA,0.504780777207628,0.0711323833808234,"glm",4.6
"257","broad_avg","64","rep13",0.6728515625,0.784426929547686,0.101556298978341,0.99866700722062,0.998883888388839,NA,0.645347047253306,0.0328172458014705,"glm",4.6
"277","broad_avg","64","rep14",0.656005859375,0.79574507059472,0.0701350184880791,0.989164678652033,0.998883888388839,NA,0.629564855678355,0.127812767194722,"glm",4.6
"297","broad_avg","64","rep15",0.687255859375,0.791254720954475,0.127282658001347,0.997863786378638,0.997383738373837,NA,0.629752615872465,0.0604534616934145,"glm",4.6
"317","broad_avg","64","rep16",0.651123046875,0.803241459787716,0.0808134164934825,0.985178517851785,0.997539753975398,NA,0.584244371980818,0.0688216461487872,"glm",4.6
"337","broad_avg","64","rep17",0.68994140625,0.780994342947513,0.125558336243171,0.994672276327097,0.871659165916592,NA,0.620781634422214,0.0335571147452637,"glm",4.6
"357","broad_avg","64","rep18",0.604736328125,0.815500727473044,0.0418444194106844,0.981794287955024,0.984446444644465,NA,0.546621035767393,0.0797008275225983,"glm",4.6
"377","broad_avg","64","rep19",0.698974609375,0.798606267139501,0.138931590048796,0.998883714935629,0.981374137413741,NA,0.618729929207589,0.0446207766764733,"glm",4.6
"397","broad_avg","64","rep20",0.603515625,0.808317001088466,0.0644919675386978,0.997851759468914,0.998883888388839,NA,0.537231309976776,0.0408359229000076,"glm",4.6
"417","broad_avg","64","rep21",0.624267578125,0.795028645357089,0.0550192620854733,0.999768976209049,0.99971197119712,NA,0.573953885179843,0.0759971899065098,"glm",4.6
"437","broad_avg","64","rep22",0.6767578125,0.793253005536327,0.0926277550368929,0.989164678652033,0.771833183318332,NA,0.638460105290983,0.0790645185266437,"glm",4.6
"457","broad_avg","64","rep23",0.68798828125,0.791999994707205,0.0923742999822204,0.996204609079219,0.997383738373837,NA,0.660273747377101,0.0283483265774159,"glm",4.6
"477","broad_avg","64","rep24",0.753173828125,0.764114674490136,0.146309928462293,0.9909242251003,-0.0232823282328233,NA,0.663015598221484,0.169381852693156,"glm",4.6
"497","broad_avg","64","rep25",0.581298828125,0.807514382393948,0.0326390644322344,0.99479732409985,0.987794779477948,NA,0.54845267261526,0.0344180099017825,"glm",4.6
"517","broad_avg","64","rep26",0.612060546875,0.813971726258735,0.0612403416970314,0.998031803180318,0.997539753975398,NA,0.553060790000422,0.0516242379107925,"glm",4.6
"537","broad_avg","64","rep27",0.662841796875,0.800257501141024,0.0882860730462241,0.999654934773356,0.997383738373837,NA,0.603691852392714,0.0195259684524265,"glm",4.6
"557","broad_avg","64","rep28",0.630615234375,0.81126971602733,0.0537429671548527,0.996338742884383,0.885988598859886,NA,0.638708109435906,0.0576355843074754,"glm",4.6
"577","broad_avg","64","rep29",0.663330078125,0.811107599221714,0.0809664931586987,0.992379839058186,0.934521452145215,NA,0.653405662644952,0.0488638777056445,"glm",4.6
"597","broad_avg","64","rep30",0.672607421875,0.801653763278798,0.105986792117851,0.998006219166807,0.931593159315932,NA,0.672200730229679,0.0972308850049848,"glm",4.6
"617","broad_avg","64","rep31",0.62939453125,0.803843557705683,0.0690170554706362,0.997502916009303,0.985742574257426,NA,0.567704860785244,0.0533650380787129,"glm",4.6
"637","broad_avg","64","rep32",0.611572265625,0.814497286530643,0.0383493608901813,0.987872423859702,0.968460846084608,NA,0.565257873278466,0.0196572297340052,"glm",4.6
"657","broad_avg","64","rep33",0.627197265625,0.809259024434217,0.0414782376844254,0.999654934773356,0.980798079807981,NA,0.614594818219621,0.0359254882848185,"glm",4.6
"677","broad_avg","64","rep34",0.72412109375,0.78278248054246,0.148081597264068,0.990277178088191,1,NA,0.651529841843585,0.0187382354760955,"glm",4.6
"697","broad_avg","64","rep35",0.625732421875,0.806042218259607,0.0681076095800845,0.994071407140714,0.976429642964296,NA,0.609442134928478,0.059456200605803,"glm",4.6
"717","broad_avg","64","rep36",0.586669921875,0.80418139371131,0.0189936159205649,0.979309930993099,0.95007500750075,NA,0.543749361027441,0.0917258212493862,"glm",4.6
"737","broad_avg","64","rep37",0.635986328125,0.809076603665574,0.0601051462666604,0.999039892539903,0.885988598859886,NA,0.591240177256935,0.0664645428857085,"glm",4.6
"757","broad_avg","64","rep38",0.608154296875,0.810651653757953,0.0536161010748712,0.996579616988865,0.886300630063006,NA,0.57706496292553,0.0378189911241029,"glm",4.6
"777","broad_avg","64","rep39",0.690185546875,0.806825663965385,0.0912307168127438,0.996579616988865,0.984446444644465,NA,0.647936048528619,0.115968191136816,"glm",4.6
"797","broad_avg","64","rep40",0.678466796875,0.817888660294568,0.0832858542969588,0.991212975780202,0.998880884735623,NA,0.607930040628577,0.0367509428110641,"glm",4.6
"817","broad_avg","64","rep41",0.609130859375,0.807149854329193,0.0379431854767799,0.993207859061547,0.981374137413741,NA,0.598504193119767,0.0412721300646674,"glm",4.6
"837","broad_avg","64","rep42",0.610107421875,0.819467751948681,0.0422151694163604,0.999747943031122,0.925496549654966,NA,0.579181778579331,0.00911397332631594,"glm",4.6
"857","broad_avg","64","rep43",0.560302734375,0.81909217372009,0.0124152366159841,0.996561553450459,0.885988598859886,NA,0.518142113334765,0.088008524749429,"glm",4.6
"877","broad_avg","64","rep44",0.57080078125,0.814288056613219,0.0185450997397637,0.992833636756407,0.787842784278428,NA,0.521536951052794,0.100433143906182,"glm",4.6
"897","broad_avg","64","rep45",0.603515625,0.801395571995835,0.0331397095324371,0.996332939300479,0.990819081908191,NA,0.532417634695045,0.122021275743232,"glm",4.6
"917","broad_avg","64","rep46",0.56640625,0.819118680194852,0.0218918598054113,0.973129312931293,0.984446444644465,NA,0.558057783481352,0.0622421251206151,"glm",4.6
"937","broad_avg","64","rep47",0.633544921875,0.810514257765731,0.0559549840357637,0.997971677264999,0.886012601260126,NA,0.607335125034716,0.0418863381272154,"glm",4.6
"957","broad_avg","64","rep48",0.62890625,0.805149149457421,0.0646473698109857,0.997202090944948,0.99971197119712,NA,0.585428405367374,0.07167970509496,"glm",4.6
"977","broad_avg","64","rep49",0.614990234375,0.810677266815756,0.0427749678822093,0.991467146714672,0.997383738373837,NA,0.610335120991694,0.0737690637685534,"glm",4.6
"997","broad_avg","64","rep50",0.608154296875,0.808964076824802,0.0454536896409219,0.999894983984768,0.981374137413741,NA,0.585820681406804,0.0264290680384156,"glm",4.6
"1017","broad_avg","64","rep51",0.63330078125,0.792030622777278,0.0785626473532045,0.998883714935629,0.997383738373837,NA,0.589306239969175,0.03792603591093,"glm",4.6
"1037","broad_avg","64","rep52",0.61279296875,0.803071526760908,0.0575349781295867,1,0.98952295229523,NA,0.599641428043902,0.059222034068047,"glm",4.6
"1057","broad_avg","64","rep53",0.72265625,0.778775748531977,0.157330679171448,0.988276602152433,0.934521452145215,NA,0.686832314872355,0.0104093524337499,"glm",4.6
"1077","broad_avg","64","rep54",0.62255859375,0.816396767086018,0.0500307144234619,0.985178517851785,0.987794779477948,NA,0.572078068753635,0.065876448425218,"glm",4.6
"1097","broad_avg","64","rep55",0.700439453125,0.794336049862259,0.124392679829181,0.98925651112218,-0.885988598859886,NA,0.651773710484658,0.162296685167618,"glm",4.6
"1117","broad_avg","64","rep56",0.580810546875,0.810759317607948,0.0461039493234683,0.992763276327633,0.976897689768977,NA,0.548353954893834,0.0263758258793656,"glm",4.6
"1137","broad_avg","64","rep57",0.6513671875,0.803231695437687,0.0650922266249696,0.997717195302335,0.905706570657066,NA,0.613900614743285,0.0839581787667184,"glm",4.6
"1157","broad_avg","64","rep58",0.639892578125,0.802409330337433,0.0652280139570172,0.987401625007948,0.976885411236402,NA,0.573565856276787,0.00321255350888699,"glm",4.6
"1177","broad_avg","64","rep59",0.67578125,0.823527277300816,0.0974877615447593,0.955595559555956,0.885988598859886,NA,0.58895713962401,0.0169296470401719,"glm",4.6
"1197","broad_avg","64","rep60",0.63671875,0.811444205572675,0.0646536190553071,0.938433843384339,0.99750967670691,NA,0.595552805751829,0.0890782712550932,"glm",4.6
"1217","broad_avg","64","rep61",0.6083984375,0.808527240654625,0.0375998861607888,0.999264684982872,0.976429642964296,NA,0.559783988388753,0.0460851754847786,"glm",4.6
"1237","broad_avg","64","rep62",0.687744140625,0.820880945731496,0.0678769014878359,0.99252462058942,0.643492349234923,NA,0.609270564922304,0.0713785185519763,"glm",4.6
"1257","broad_avg","64","rep63",0.60107421875,0.798902843037215,0.0359169775130781,0.980767500216431,0.950819081908191,NA,0.557201051048446,0.0505695830071602,"glm",4.6
