"","species","size","rep","model","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","pos"
"4811","broad_avg","2","rep21","ESM_simple",0.634521484375,0.992903699794221,0.00230925753130863,-0.938433843384339,0.885988598859886,NA,0.663625357980068,1.17297885379226e-05,0.92
"5051","broad_avg","2","rep22","ESM_simple",0.55419921875,0.994063539909949,0.000163781439189479,-0.938433843384339,0,NA,0.500659456098493,0.00121490737836802,0.92
"5291","broad_avg","2","rep23","ESM_simple",NA,NA,NA,NA,NA,NA,NA,NA,0.92
"5531","broad_avg","2","rep24","ESM_simple",0.55322265625,0.993679967006522,0.000493956357960931,-0.938433843384339,0.885988598859886,NA,0.514834122679649,0,0.92
"5771","broad_avg","2","rep25","ESM_simple",0.564453125,0.993381037104605,0.000499729387004265,0.938433843384339,0.885988598859886,NA,0.576553446492594,0.000175587913598152,0.92
"6011","broad_avg","2","rep26","ESM_simple",0.65234375,0.994069109878496,0.000395532321690084,-0.938433843384339,0.885988598859886,NA,0.624159988454704,0.000485707965998146,0.92
"6251","broad_avg","2","rep27","ESM_simple",0.64404296875,0.993822656271563,0.00128559849227152,-0.938433843384339,0.885988598859886,NA,0.597816674009989,9.17018480013931e-05,0.92
"6491","broad_avg","2","rep28","ESM_simple",NA,NA,NA,NA,NA,NA,NA,NA,0.92
"6731","broad_avg","2","rep29","ESM_simple",0.57568359375,0.993948781163303,0.000165466602223283,-0.938433843384339,0.885988598859886,NA,0.515092351277837,0.000178835696313873,0.92
"6971","broad_avg","2","rep30","ESM_simple",0.543701171875,0.993659438428641,0.000340044719966952,0,0.885988598859886,NA,0.528637687132063,0,0.92
"7211","broad_avg","2","rep31","ESM_simple",0.556884765625,0.99408968839715,-0.000169077787775422,0,0.885988598859886,NA,0.517918148650996,0.00189386731442174,0.92
"7451","broad_avg","2","rep32","ESM_simple",0.626220703125,0.994198444860361,0.000560285858547257,-0.938433843384339,0.885988598859886,NA,0.564714937323287,0,0.92
"7691","broad_avg","2","rep33","ESM_simple",0.557861328125,0.993871667475404,0.00043647798265818,-0.938433843384339,0,NA,0.545590614926207,0,0.92
"7931","broad_avg","2","rep34","ESM_simple",0.60986328125,0.99389543131863,7.86835679125681e-05,-0.938433843384339,0.885988598859886,NA,0.563314358376527,0.00241838108878496,0.92
"8171","broad_avg","2","rep35","ESM_simple",0.595703125,0.993732900540346,0.000561161202649462,0,0.885988598859886,NA,0.540848115721175,0,0.92
"8411","broad_avg","2","rep36","ESM_simple",0.59619140625,0.992995200754693,0.00106837448402784,0,0.885988598859886,NA,0.558666422946657,0,0.92
"8651","broad_avg","2","rep37","ESM_simple",0.6220703125,0.993310714976092,0.000801314841372481,0.938433843384339,0.885988598859886,NA,0.625962725187276,6.2136379281367e-05,0.92
"8891","broad_avg","2","rep38","ESM_simple",0.649658203125,0.993530955542166,0.000900941856012303,0,0.885988598859886,NA,0.625824374772578,5.83904162667725e-05,0.92
"9131","broad_avg","2","rep39","ESM_simple",0.6318359375,0.993343351940466,0.000931476279351836,-0.938433843384339,0.885988598859886,NA,0.557360714112428,3.45004425503684e-05,0.92
"9371","broad_avg","2","rep40","ESM_simple",0.59375,0.993405852168401,0.000876058086643176,-0.938433843384339,0.885988598859886,NA,0.550808868831181,0.000431516907703991,0.92
"9611","broad_avg","2","rep41","ESM_simple",0.5849609375,0.9938355648753,0.000744138410807694,-0.938433843384339,0.885988598859886,NA,0.529299414312748,0,0.92
"9851","broad_avg","2","rep42","ESM_simple",0.61181640625,0.993755115089365,0.000830356129584492,0,0.885988598859886,NA,0.550086191074666,0.000386716056228441,0.92
"10091","broad_avg","2","rep43","ESM_simple",0.6474609375,0.993062937305294,0.00117684588612807,0,0.885988598859886,NA,0.57503157013105,0,0.92
"10331","broad_avg","2","rep44","ESM_simple",0.559326171875,0.994082703645134,0.000414616437933458,-0.938433843384339,0.885988598859886,NA,0.513810029328384,0.000632534824094605,0.92
"10571","broad_avg","2","rep45","ESM_simple",0.547119140625,0.993667670355558,-0.000748303297688054,-0.938433843384339,0.885988598859886,NA,0.484249137265094,0.000271264441823333,0.92
"10811","broad_avg","2","rep46","ESM_simple",0.505126953125,0.994663474148609,-0.00225368723905254,-0.938433843384339,0,NA,0.467701689374113,0,0.92
"11051","broad_avg","2","rep47","ESM_simple",0.56591796875,0.993953057622579,-0.000260154955916593,-0.938433843384339,0.885988598859886,NA,0.537369946281883,0,0.92
"11291","broad_avg","2","rep48","ESM_simple",NA,NA,NA,NA,NA,NA,NA,NA,0.92
"11531","broad_avg","2","rep49","ESM_simple",NA,NA,NA,NA,NA,NA,NA,NA,0.92
"11771","broad_avg","2","rep50","ESM_simple",0.5244140625,0.993903039771135,-5.68872087515129e-05,-0.938433843384339,0.885988598859886,NA,0.488575876823348,0,0.92
"12011","broad_avg","2","rep51","ESM_simple",0.701171875,0.9936216472013,0.001535080894121,-0.938433843384339,0.885988598859886,NA,0.689480225566656,0.00136244333122161,0.92
"12251","broad_avg","2","rep52","ESM_simple",0.54833984375,0.993938302335241,0.000339892005538446,0,0.885988598859886,NA,0.512212916333121,0.000848489673025518,0.92
"12491","broad_avg","2","rep53","ESM_simple",0.531005859375,0.993920075084792,0.000296601062919542,0,0.885988598859886,NA,0.493822052764085,0,0.92
"12731","broad_avg","2","rep54","ESM_simple",0.701416015625,0.993369451502061,0.00166788017862851,-0.938433843384339,0.885988598859886,NA,0.62038398270182,0.00035737051365755,0.92
"12971","broad_avg","2","rep55","ESM_simple",0.54443359375,0.993797679541057,0.000369779397734763,-0.938433843384339,0.885988598859886,NA,0.536064461542886,0,0.92
"13211","broad_avg","2","rep56","ESM_simple",0.579345703125,0.993852094678351,0.000499321002410767,-0.938433843384339,0.885988598859886,NA,0.522971341576664,0,0.92
"13451","broad_avg","2","rep57","ESM_simple",0.619140625,0.993960095458656,0.00122610288719819,-0.938433843384339,0.885988598859886,NA,0.558561791094178,0,0.92
"13691","broad_avg","2","rep58","ESM_simple",NA,NA,NA,NA,NA,NA,NA,NA,0.92
"13931","broad_avg","2","rep59","ESM_simple",0.509765625,0.994185127447236,5.0166750380198e-05,-0.938433843384339,0.885988598859886,NA,0.487622685533657,0,0.92
"14171","broad_avg","2","rep60","ESM_simple",0.6328125,0.993487185857721,0.00116499314101915,-0.938433843384339,0.885988598859886,NA,0.592148350201906,5.90901674977788e-05,0.92
"14411","broad_avg","2","rep61","ESM_simple",0.68017578125,0.993131195308924,0.00209482739564917,-0.938433843384339,0.885988598859886,NA,0.60493018603859,0,0.92
"14651","broad_avg","2","rep62","ESM_simple",0.53759765625,0.993960215881761,0.000206970851515916,-0.938433843384339,0.885988598859886,NA,0.512791423349296,0.00115925970546995,0.92
"14891","broad_avg","2","rep63","ESM_simple",0.672119140625,0.99401420084885,0.000303718120214858,0,0.885988598859886,NA,0.621411474776887,0,0.92
"15131","broad_avg","2","rep64","ESM_simple",0.620849609375,0.993688926109251,0.00120741076794984,0,0.885988598859886,NA,0.539320354502631,0,0.92
"15371","broad_avg","2","rep65","ESM_simple",0.522705078125,0.99354979382358,-2.86056473729132e-05,-0.938433843384339,0.885988598859886,NA,0.49034688190661,0,0.92
"15611","broad_avg","2","rep66","ESM_simple",0.647216796875,0.993435268173533,0.00116864571956302,-0.938433843384339,0.885988598859886,NA,0.621010468595603,0,0.92
"15851","broad_avg","2","rep67","ESM_simple",0.5712890625,0.993842718654846,0.000453570925238064,-0.938433843384339,0.885988598859886,NA,0.546595658142989,0.000271407690974366,0.92
"1609","broad_avg","2","rep68","ESM_simple",0.571533203125,0.993703467065027,0.000395904645335473,0,0.885988598859886,NA,0.567383186324932,0.00108635709171652,0.92
"1633","broad_avg","2","rep69","ESM_simple",0.64697265625,0.993736542041691,0.00110035907148929,-0.938433843384339,0.885988598859886,NA,0.592671298085645,0.000235042753689448,0.92
"1657","broad_avg","2","rep70","ESM_simple",0.555908203125,0.994093323696183,0.000427849592261674,-0.938433843384339,0.885988598859886,NA,0.5212432316928,0,0.92
"1681","broad_avg","2","rep71","ESM_simple",NA,NA,NA,NA,NA,NA,NA,NA,0.92
"1705","broad_avg","2","rep72","ESM_simple",0.550537109375,0.993361611643019,0.000516536033581809,0,0.885988598859886,NA,0.503369540082556,0.000689471323111501,0.92
"1729","broad_avg","2","rep73","ESM_simple",0.619140625,0.993916995698113,0.000530293796655584,-0.938433843384339,0.885988598859886,NA,0.566297602780897,0,0.92
"1753","broad_avg","2","rep74","ESM_simple",0.674072265625,0.993741521438034,0.00116409235083527,-0.938433843384339,0.885988598859886,NA,0.635412814456504,0,0.92
"1777","broad_avg","2","rep75","ESM_simple",0.54248046875,0.993831019361153,0.00022768814887495,0,0.885988598859886,NA,0.531107305832826,0,0.92
"1801","broad_avg","2","rep76","ESM_simple",0.572509765625,0.993901250110348,0.000285545852151152,-0.938433843384339,0.885988598859886,NA,0.52910385001741,0,0.92
"1825","broad_avg","2","rep77","ESM_simple",0.570068359375,0.993076748983956,0.0015531231437301,-0.938433843384339,0.885988598859886,NA,0.572698583643485,0.00178334155641948,0.92
"1849","broad_avg","2","rep78","ESM_simple",NA,NA,NA,NA,NA,NA,NA,NA,0.92
"1873","broad_avg","2","rep79","ESM_simple",0.56591796875,0.995063286273307,-0.00136428476425004,-0.938433843384339,0,NA,0.490842198459857,0.0020599517848411,0.92
"1897","broad_avg","2","rep80","ESM_simple",0.603515625,0.994195367455681,0.000800962051652079,-0.938433843384339,0.885988598859886,NA,0.515006406726576,0.000456675270964656,0.92
"1921","broad_avg","2","rep81","ESM_simple",0.61279296875,0.993209293728799,0.00209769939642664,0,0,NA,0.584729441922344,0.00776327664142537,0.92
"1945","broad_avg","2","rep82","ESM_simple",0.529541015625,0.994115951244246,0.000119351226346682,-0.938433843384339,0.885988598859886,NA,0.510193179686525,0,0.92
"1969","broad_avg","2","rep83","ESM_simple",0.58154296875,0.993294831617207,0.000753648495791149,-0.938433843384339,0.885988598859886,NA,0.537173909908241,0,0.92
"1993","broad_avg","2","rep84","ESM_simple",0.549560546875,0.994130685431444,8.48612760709321e-05,0,0.885988598859886,NA,0.514657814925786,0.000929846439851953,0.92
"2017","broad_avg","2","rep85","ESM_simple",NA,NA,NA,NA,NA,NA,NA,NA,0.92
"2041","broad_avg","2","rep86","ESM_simple",0.586669921875,0.993962128541208,0.000797132529228541,0,0.885988598859886,NA,0.521970242407896,0.0015822026426663,0.92
"2065","broad_avg","2","rep87","ESM_simple",0.63037109375,0.992809147081747,0.00189664944144562,0,0.885988598859886,NA,0.633000802323063,0.00315342447140832,0.92
"2089","broad_avg","2","rep88","ESM_simple",0.587890625,0.994318822319434,0.000406479084012804,-0.938433843384339,0.885988598859886,NA,0.527037959998969,0.00127965176139722,0.92
"2113","broad_avg","2","rep89","ESM_simple",0.55078125,0.994695158245282,-0.000146408598494845,-0.938433843384339,0.885988598859886,NA,0.484038439167127,0,0.92
"2137","broad_avg","2","rep90","ESM_simple",0.58349609375,0.992905168016334,0.000967993661041036,-0.938433843384339,0.885988598859886,NA,0.572621052199864,0,0.92
"2161","broad_avg","2","rep91","ESM_simple",0.53955078125,0.993655153645515,0.000360183647295494,0,0.885988598859886,NA,0.510982089124566,0.000550526828728017,0.92
"2185","broad_avg","2","rep92","ESM_simple",0.565185546875,0.9934443436953,0.000538972635988748,0,0.885988598859886,NA,0.512636787550346,0,0.92
"2209","broad_avg","2","rep93","ESM_simple",0.51904296875,0.993769532921759,0.000133241244358292,0,0.885988598859886,NA,0.504365011121564,0,0.92
"2233","broad_avg","2","rep94","ESM_simple",0.548095703125,0.993899102751237,0.000713919451014323,-0.938433843384339,0.885988598859886,NA,0.537770736135258,0,0.92
"2257","broad_avg","2","rep95","ESM_simple",0.5673828125,0.993782523164169,0.000502081371250632,-0.938433843384339,0.885988598859886,NA,0.546284229138707,0.00111847447051411,0.92
"2281","broad_avg","2","rep96","ESM_simple",0.5361328125,0.993556062383986,0.000490745262304474,0,0.885988598859886,NA,0.480690648151049,0,0.92
"2305","broad_avg","2","rep97","ESM_simple",0.557861328125,0.994057730268327,0.000299505939945986,-0.938433843384339,0.885988598859886,NA,0.516744636130762,0.000471288298615658,0.92
"2329","broad_avg","2","rep98","ESM_simple",0.5322265625,0.9938235164086,0.000209994397619713,-0.938433843384339,0.885988598859886,NA,0.496401181780104,0.000308985657341465,0.92
"2353","broad_avg","2","rep99","ESM_simple",0.583251953125,0.993939152488157,0.000405676693089122,-0.938433843384339,0.885988598859886,NA,0.583028164951379,0,0.92
"2377","broad_avg","2","rep100","ESM_simple",0.481689453125,0.99404228976407,-9.67689233060624e-06,-0.938433843384339,0.885988598859886,NA,0.462504545316547,0.000784769494726777,0.92
"5100","broad_avg","4","rep1","ESM_simple",0.529541015625,0.988169049265205,0.000775775946051566,0.938433843384339,0,NA,0.544274425426373,0.00511939389210198,1.92
"2910","broad_avg","4","rep2","ESM_simple",0.574462890625,0.986546345386878,0.00126588880854915,0.938433843384339,0.885988598859886,NA,0.5474829410402,0.00210594740583524,1.92
"5310","broad_avg","4","rep3","ESM_simple",0.55078125,0.986818971457491,0.00101039632965508,-0.938433843384339,0.885988598859886,NA,0.541318093261132,0.000264371250655162,1.92
"7710","broad_avg","4","rep4","ESM_simple",0.607666015625,0.987941667905689,0.00110244981655992,-0.938433843384339,0.885988598859886,NA,0.537258655259811,0.00123130103199184,1.92
"10110","broad_avg","4","rep5","ESM_simple",0.6142578125,0.987829488298795,0.00132043356591202,0.938433843384339,0.885988598859886,NA,0.607633841527611,0.000961336746982555,1.92
"12510","broad_avg","4","rep6","ESM_simple",0.547119140625,0.987325019947702,0.000605397010214549,-0.938433843384339,0.885988598859886,NA,0.499730320619572,0.00336076726301758,1.92
"14910","broad_avg","4","rep7","ESM_simple",0.616455078125,0.987231244415976,0.00258098518804069,0.938433843384339,0.885988598859886,NA,0.620280433697186,0.0053142980440838,1.92
"17310","broad_avg","4","rep8","ESM_simple",0.601806640625,0.987337872570776,0.00166181174966786,0.938433843384339,0.885988598859886,NA,0.542816919160834,0.00085459413109301,1.92
"19710","broad_avg","4","rep9","ESM_simple",0.5556640625,0.987601988535785,0.000951195861650675,-0.938433843384339,0.885988598859886,NA,0.499283759294319,0.000746766734818948,1.92
"22110","broad_avg","4","rep10","ESM_simple",0.587646484375,0.988295942362636,0.000354010495378899,0.938433843384339,0.885988598859886,NA,0.525493391746031,9.92325815399638e-05,1.92
"2451","broad_avg","4","rep11","ESM_simple",0.61376953125,0.986432947472123,0.00250949076959945,0.938433843384339,0.885988598859886,NA,0.605168295023395,0.00193837568942017,1.92
"2691","broad_avg","4","rep12","ESM_simple",0.556640625,0.987757951173783,-0.000158264738995297,0.938433843384339,0.885988598859886,NA,0.51266681690155,0.00411850731325814,1.92
"2931","broad_avg","4","rep13","ESM_simple",0.59228515625,0.98785408733461,0.000469389932560007,0.938433843384339,0.885988598859886,NA,0.609918395264269,0.000913379039358523,1.92
"3171","broad_avg","4","rep14","ESM_simple",0.56298828125,0.986781991339718,0.00107574592051162,-0.938433843384339,0.885988598859886,NA,0.525136548325053,0.00063408832924949,1.92
"3411","broad_avg","4","rep15","ESM_simple",0.637939453125,0.987937686354106,0.00218833096874585,-0.938433843384339,0.885988598859886,NA,0.595064194845946,0.00224157363366035,1.92
"3651","broad_avg","4","rep16","ESM_simple",0.5830078125,0.986689938875983,0.00181976850978337,-0.938433843384339,0.885988598859886,NA,0.540654840519045,0.00128691005192027,1.92
"3891","broad_avg","4","rep17","ESM_simple",0.593505859375,0.987751585612852,0.00110504106756465,0,0.885988598859886,NA,0.563908849677516,0.0040423898147397,1.92
"4131","broad_avg","4","rep18","ESM_simple",0.624267578125,0.987511633351572,0.0013621073908549,0.938433843384339,0.885988598859886,NA,0.583019549768145,0.00043129792773261,1.92
"4371","broad_avg","4","rep19","ESM_simple",0.579345703125,0.987627229744175,0.00122676736168333,0.938433843384339,0.885988598859886,NA,0.600969123344172,0.00258488528076945,1.92
"4611","broad_avg","4","rep20","ESM_simple",0.5615234375,0.987550004958888,0.00170990202480285,-0.938433843384339,0.885988598859886,NA,0.557195720471486,0.00936287061146299,1.92
"4851","broad_avg","4","rep21","ESM_simple",0.64794921875,0.98590503316423,0.00381081390737172,0.938433843384339,0.885988598859886,NA,0.591217072916173,0.000903007279956469,1.92
"5091","broad_avg","4","rep22","ESM_simple",0.591796875,0.988637697614989,0.00100032631553732,-0.938433843384339,0.885988598859886,NA,0.521868204436732,0.000236285653700116,1.92
"5331","broad_avg","4","rep23","ESM_simple",0.606201171875,0.987890098594281,0.00101134727832825,0.938433843384339,0.885988598859886,NA,0.60996638715434,0.00172226741570913,1.92
"5571","broad_avg","4","rep24","ESM_simple",0.5947265625,0.987606786450311,0.00105688467723042,0.938433843384339,0.885988598859886,NA,0.553824827317413,0.0005590380646963,1.92
"5811","broad_avg","4","rep25","ESM_simple",0.582275390625,0.987306597322204,0.0014570920702812,-0.938433843384339,0.885988598859886,NA,0.533498771141941,0.00076295301694328,1.92
"6051","broad_avg","4","rep26","ESM_simple",0.58447265625,0.987354476427272,0.000909244205187692,0.938433843384339,0.885988598859886,NA,0.553710626927498,0.00260405558697084,1.92
"6291","broad_avg","4","rep27","ESM_simple",0.559326171875,0.988773154894271,0.000457031493666032,-0.938433843384339,0.885988598859886,NA,0.524436941079316,0.00471281985688956,1.92
"6531","broad_avg","4","rep28","ESM_simple",0.58203125,0.986893580783073,0.000875666182541691,-0.938433843384339,0.885988598859886,NA,0.531151956466022,0.00415223706481466,1.92
"6771","broad_avg","4","rep29","ESM_simple",0.690673828125,0.986148494021062,0.00329770410054317,0.938433843384339,0.885988598859886,NA,0.672678669081774,4.26913480297121e-05,1.92
"7011","broad_avg","4","rep30","ESM_simple",0.5625,0.987530560914653,5.76815908663944e-07,-0.938433843384339,0.885988598859886,NA,0.535256401262155,0.00307551115691718,1.92
"7251","broad_avg","4","rep31","ESM_simple",0.682373046875,0.986577732665569,0.00456188669380937,0.938433843384339,0.885988598859886,NA,0.68723448948413,5.29341442024525e-05,1.92
"7491","broad_avg","4","rep32","ESM_simple",0.60498046875,0.988135738776876,0.000795770516225132,-0.938433843384339,0.885988598859886,NA,0.538373048316412,0.000277931808568,1.92
"7731","broad_avg","4","rep33","ESM_simple",0.595703125,0.988645777658708,0.00159446735330426,0.938433843384339,0,NA,0.590797743008844,0.00523888874695048,1.92
"7971","broad_avg","4","rep34","ESM_simple",0.564697265625,0.988009024774305,0.000770444950024721,0.938433843384339,0.885988598859886,NA,0.527984580263092,0,1.92
"8211","broad_avg","4","rep35","ESM_simple",0.5009765625,0.988338369555463,-0.000518276883461446,-0.938433843384339,0.885988598859886,NA,0.464311666133363,0.000341601187710575,1.92
"8451","broad_avg","4","rep36","ESM_simple",0.577880859375,0.988187988491227,0.000367578080758522,0.938433843384339,0.885988598859886,NA,0.517882406247164,0.000982844917260819,1.92
"8691","broad_avg","4","rep37","ESM_simple",0.622802734375,0.985496345036585,0.00342476513105259,0.938433843384339,0.885988598859886,NA,0.600351116576397,0.00454916590718536,1.92
"8931","broad_avg","4","rep38","ESM_simple",0.644775390625,0.986233545109174,0.00301941488948374,0.938433843384339,0.885988598859886,NA,0.565710799716937,0.00269970946905975,1.92
"9171","broad_avg","4","rep39","ESM_simple",0.589111328125,0.987273064734411,0.00131320369001974,0.938433843384339,0.885988598859886,NA,0.560114083541127,0.0012134134225671,1.92
"9411","broad_avg","4","rep40","ESM_simple",0.521484375,0.989499448864714,-0.000312799740150312,0,-0.885988598859886,NA,0.479131382667051,0,1.92
"9651","broad_avg","4","rep41","ESM_simple",0.61083984375,0.987619858943656,0.00188276597254352,0.938433843384339,0.885988598859886,NA,0.580213075374166,0.000543577263178972,1.92
"9891","broad_avg","4","rep42","ESM_simple",0.539794921875,0.988211529359997,0.000327051885113522,0.938433843384339,0.885988598859886,NA,0.520384371577717,0.000130130822804333,1.92
"10131","broad_avg","4","rep43","ESM_simple",0.6064453125,0.987176528658157,0.00117539566974255,0.938433843384339,0.885988598859886,NA,0.587254585185114,0.00216159727668761,1.92
"10371","broad_avg","4","rep44","ESM_simple",0.66259765625,0.987111531362939,0.00190883011359856,0.938433843384339,0.885988598859886,NA,0.638121852346368,0.00272256375246145,1.92
"10611","broad_avg","4","rep45","ESM_simple",0.581298828125,0.986958069233981,0.00116182826812076,0,0.885988598859886,NA,0.550953639487506,3.37100802335199e-05,1.92
"10851","broad_avg","4","rep46","ESM_simple",0.529052734375,0.988228901209698,0.000961792292289886,-0.938433843384339,0.885988598859886,NA,0.530055253400114,0.00724142190803855,1.92
"11091","broad_avg","4","rep47","ESM_simple",0.571533203125,0.986388783721844,0.00217435421739924,0.938433843384339,0.885988598859886,NA,0.576345473362475,0.0024476965395153,1.92
"11331","broad_avg","4","rep48","ESM_simple",0.540283203125,0.986937853485304,0.00102877246356582,0,0.885988598859886,NA,0.536756502437054,0.00461623040197311,1.92
"11571","broad_avg","4","rep49","ESM_simple",0.54345703125,0.986890915806934,-0.00041672489018125,0.938433843384339,0.885988598859886,NA,0.512526696335076,0.0071274328535142,1.92
"11811","broad_avg","4","rep50","ESM_simple",0.545654296875,0.986562270265017,0.000904522247950438,0.938433843384339,0.885988598859886,NA,0.530756141145338,0,1.92
"12051","broad_avg","4","rep51","ESM_simple",0.61376953125,0.986846280454659,0.00232039721105115,0.938433843384339,0.885988598859886,NA,0.584524369245591,0.00406587163719824,1.92
"12291","broad_avg","4","rep52","ESM_simple",0.657470703125,0.986562536134206,0.00319545129599282,0.938433843384339,0.885988598859886,NA,0.599413979795583,0.00163643844913837,1.92
"12531","broad_avg","4","rep53","ESM_simple",0.52490234375,0.987114976826606,0.000464308266514403,0.938433843384339,0.885988598859886,NA,0.526170142857885,0.00129000574451599,1.92
"12771","broad_avg","4","rep54","ESM_simple",0.63232421875,0.987499583617529,0.00242103466384867,-0.938433843384339,0.885988598859886,NA,0.584984310639221,0.000998769096378207,1.92
"13011","broad_avg","4","rep55","ESM_simple",0.523193359375,0.988982213742903,-0.000155099529622865,0,0.885988598859886,NA,0.500143228948954,0.00988283229509791,1.92
"13251","broad_avg","4","rep56","ESM_simple",NA,NA,NA,NA,NA,NA,NA,NA,1.92
"13491","broad_avg","4","rep57","ESM_simple",0.6416015625,0.986880822209437,0.00285283673772473,0.938433843384339,0.885988598859886,NA,0.616992543928914,0.00275355561494561,1.92
"13731","broad_avg","4","rep58","ESM_simple",0.655029296875,0.988368186599463,0.000593421933578937,-0.938433843384339,-0.885988598859886,NA,0.620654076847918,0.000814338005268307,1.92
"13971","broad_avg","4","rep59","ESM_simple",0.56591796875,0.987769921220504,0.000862836129646547,-0.938433843384339,0.885988598859886,NA,0.488307453134822,0.000896307040522481,1.92
"14211","broad_avg","4","rep60","ESM_simple",0.52587890625,0.98513595797116,0.000121614219905095,0.938433843384339,0.885988598859886,NA,0.491049932191141,0.00108508873758756,1.92
"14451","broad_avg","4","rep61","ESM_simple",0.631103515625,0.98781710788624,0.00204404856091531,-0.938433843384339,0.885988598859886,NA,0.611781751882299,0.00468625024821134,1.92
"14691","broad_avg","4","rep62","ESM_simple",NA,NA,NA,NA,NA,NA,NA,NA,1.92
"14931","broad_avg","4","rep63","ESM_simple",0.618408203125,0.986972094067219,0.001474550219751,0.938433843384339,0.885988598859886,NA,0.573339796524684,0.000253129191501511,1.92
"15171","broad_avg","4","rep64","ESM_simple",0.636474609375,0.987049454147295,0.00185570704122789,0.938433843384339,0.885988598859886,NA,0.574612472125525,0.000606068231394876,1.92
"15411","broad_avg","4","rep65","ESM_simple",0.509521484375,0.989603661401064,-0.000442563723525861,0,0.885988598859886,NA,0.470313664242832,0.010148117786639,1.92
"15651","broad_avg","4","rep66","ESM_simple",0.573974609375,0.987232429422276,0.000433339270115849,-0.938433843384339,0.885988598859886,NA,0.535648177572054,0.00584519535528154,1.92
"15891","broad_avg","4","rep67","ESM_simple",0.61328125,0.986298753582917,0.00241723721082513,0.938433843384339,0.885988598859886,NA,0.583503538065758,0.000875396532673675,1.92
"1613","broad_avg","4","rep68","ESM_simple",NA,NA,NA,NA,NA,NA,NA,NA,1.92
"1637","broad_avg","4","rep69","ESM_simple",0.604736328125,0.987219565711012,0.00117200876566416,0.938433843384339,0.885988598859886,NA,0.531645994282657,0.00058425376279405,1.92
"1661","broad_avg","4","rep70","ESM_simple",0.552734375,0.987097965611871,0.00103865738529891,-0.938433843384339,0.885988598859886,NA,0.520277570140897,0.00080761573563638,1.92
"1685","broad_avg","4","rep71","ESM_simple",0.64208984375,0.987915470418091,0.00277407327995716,0.938433843384339,0.885988598859886,NA,0.585217699224975,0.000504697929610117,1.92
"1709","broad_avg","4","rep72","ESM_simple",0.54931640625,0.988154505954965,0.000840279669158809,-0.938433843384339,0.885988598859886,NA,0.502346830569015,0.00320884049907182,1.92
"1733","broad_avg","4","rep73","ESM_simple",0.54833984375,0.986265393807826,0.000897228124195196,0.938433843384339,0.885988598859886,NA,0.497462458223563,0.000424185562682257,1.92
"1757","broad_avg","4","rep74","ESM_simple",0.62548828125,0.988436151548683,0.00237358798589042,-0.938433843384339,0.885988598859886,NA,0.566024456327393,0.0011629101232473,1.92
"1781","broad_avg","4","rep75","ESM_simple",0.603759765625,0.98777847893205,0.00148059833095095,0.938433843384339,0.885988598859886,NA,0.580080713290546,0.00509720188071483,1.92
"1805","broad_avg","4","rep76","ESM_simple",0.622314453125,0.987864945324981,0.000537344147918645,0.938433843384339,0.885988598859886,NA,0.547016393814588,0.00111670723946167,1.92
"1829","broad_avg","4","rep77","ESM_simple",0.593994140625,0.988245786148888,0.000530249891630249,0.938433843384339,0.885988598859886,NA,0.523231761897863,0,1.92
"1853","broad_avg","4","rep78","ESM_simple",0.627685546875,0.98697680927519,0.00151309267491526,0.938433843384339,0.885988598859886,NA,0.556658616394243,0.000822118955923325,1.92
"1877","broad_avg","4","rep79","ESM_simple",0.5263671875,0.987148976523018,0.000422281108197942,-0.938433843384339,0.885988598859886,NA,0.480353661077745,0,1.92
"1901","broad_avg","4","rep80","ESM_simple",0.677490234375,0.988013088162867,0.0013681036323728,0.938433843384339,0.885988598859886,NA,0.616447072352652,0,1.92
"1925","broad_avg","4","rep81","ESM_simple",0.57666015625,0.987728782703374,0.0010447280093274,0.938433843384339,0.885988598859886,NA,0.575703881672979,0.00132596036163396,1.92
"1949","broad_avg","4","rep82","ESM_simple",0.63134765625,0.986208052463688,0.0028381254524963,-0.938433843384339,0.885988598859886,NA,0.622874151972986,0.0051444132218329,1.92
"1973","broad_avg","4","rep83","ESM_simple",0.612060546875,0.987835334644846,0.00105681143196763,0.938433843384339,0.885988598859886,NA,0.590036214060778,0.00235612255866303,1.92
"1997","broad_avg","4","rep84","ESM_simple",0.59228515625,0.986177068955388,3.41616536858307e-05,-0.938433843384339,0.885988598859886,NA,0.543045849107905,0.0164306389089644,1.92
"2021","broad_avg","4","rep85","ESM_simple",0.5810546875,0.988428437392986,0.000227222071562918,-0.938433843384339,0.885988598859886,NA,0.547683047592309,0.00115228441895682,1.92
"2045","broad_avg","4","rep86","ESM_simple",0.63427734375,0.985549359237507,0.0026602891436264,0.938433843384339,0.885988598859886,NA,0.606068901341743,0.00244871315754152,1.92
"2069","broad_avg","4","rep87","ESM_simple",0.619384765625,0.986711109788647,0.00186117363432314,-0.938433843384339,0.885988598859886,NA,0.581955266004077,0.000606340807145638,1.92
"2093","broad_avg","4","rep88","ESM_simple",0.61962890625,0.988024907189313,0.00200150566935769,-0.938433843384339,0.885988598859886,NA,0.54331233437663,0.000598058793916534,1.92
"2117","broad_avg","4","rep89","ESM_simple",0.624267578125,0.986983142919238,0.00235725171652618,-0.938433843384339,0.885988598859886,NA,0.553789096738612,0.00221434718963721,1.92
