"","species","size","rep","model","auc","RMSEWeighted","TjursR2","PC1_rankCor","PC3_rankCor","Rhat","pr_integral","varPC2Response","pos"
"1883","narrow_avg","8","rep79","ESM-L",0.631103515625,0.973842117935184,0.0056676069513765,-0.938433843384339,0.885988598859886,NA,0.586398705726689,0.00436456056835241,2.92
"1907","narrow_avg","8","rep80","ESM-L",0.706787109375,0.969908669539807,0.00943370986530985,0.938433843384339,0.885988598859886,NA,0.642974864891134,0.00199323933390995,2.92
"1931","narrow_avg","8","rep81","ESM-L",0.651611328125,0.97449740034616,0.00298536380771888,0.938433843384339,0.885988598859886,NA,0.620705396106022,0.00322646369683875,2.92
"1955","narrow_avg","8","rep82","ESM-L",0.679931640625,0.971055215777758,0.00673214935376058,0.938433843384339,0.885988598859886,NA,0.624484623463574,0.00382078798117791,2.92
"1979","narrow_avg","8","rep83","ESM-L",0.65673828125,0.969957350445312,0.00844930068934065,0.938433843384339,0.885988598859886,NA,0.587228069882526,0.00043048209111419,2.92
"2003","narrow_avg","8","rep84","ESM-L",0.716064453125,0.973301203913249,0.00551967177724013,0.938433843384339,0.885988598859886,NA,0.691487152997269,0.00175146338953643,2.92
"2027","narrow_avg","8","rep85","ESM-L",0.70849609375,0.972977419202171,0.00887136189967311,0.938433843384339,0.885988598859886,NA,0.685840847960578,0.000840855556977371,2.92
"2051","narrow_avg","8","rep86","ESM-L",0.592041015625,0.974830834647711,0.0023072583177966,0.938433843384339,0.885988598859886,NA,0.585694707017482,0.0017480162586721,2.92
"2075","narrow_avg","8","rep87","ESM-L",0.617431640625,0.972881008904374,0.00413499017856676,0.938433843384339,0.885988598859886,NA,0.542045285951684,0.00298790666706387,2.92
"2099","narrow_avg","8","rep88","ESM-L",0.615478515625,0.972475647585853,0.0034932415557045,0.938433843384339,0.885988598859886,NA,0.542432269064872,0.000946028001826538,2.92
"2123","narrow_avg","8","rep89","ESM-L",0.646484375,0.972601857865725,0.00494146757783915,0.938433843384339,0.885988598859886,NA,0.567885128637507,0.000562699420795915,2.92
"2147","narrow_avg","8","rep90","ESM-L",0.631103515625,0.972953039476447,0.00467804376806387,0.938433843384339,0.885988598859886,NA,0.548914103461371,0.000348264149450578,2.92
"2171","narrow_avg","8","rep91","ESM-L",0.672119140625,0.970365701644901,0.00707227741907455,0.938433843384339,0.885988598859886,NA,0.669660631745932,0.00309181341909832,2.92
"2195","narrow_avg","8","rep92","ESM-L",0.624267578125,0.972584330350487,0.00445908606447426,-0.938433843384339,0.885988598859886,NA,0.631846658279937,0.00648363317963767,2.92
"2219","narrow_avg","8","rep93","ESM-L",0.557373046875,0.974122164759326,0.00272636265873908,-0.938433843384339,0.885988598859886,NA,0.528614787558894,0.00142055449570854,2.92
"2243","narrow_avg","8","rep94","ESM-L",0.627197265625,0.975858988931152,0.00181098672573428,0.938433843384339,0.885988598859886,NA,0.531996201981085,5.81081456779137e-05,2.92
"2267","narrow_avg","8","rep95","ESM-L",0.62451171875,0.970231105401543,0.00559918980280402,0.938433843384339,0.885988598859886,NA,0.593057077106408,0.0108669607240951,2.92
"2291","narrow_avg","8","rep96","ESM-L",0.6083984375,0.972953229851868,0.00382199795096475,-0.938433843384339,0.885988598859886,NA,0.528123069228269,0.00155558467645305,2.92
"2315","narrow_avg","8","rep97","ESM-L",0.580322265625,0.973629346018422,0.00384175093503957,-0.938433843384339,0.885988598859886,NA,0.506550923521845,0.0025037377992751,2.92
"2339","narrow_avg","8","rep98","ESM-L",0.584228515625,0.97257460573109,0.00331050756486378,0.938433843384339,0.885988598859886,NA,0.533742670586504,0.00328565928987401,2.92
"2363","narrow_avg","8","rep99","ESM-L",0.6220703125,0.97056027915077,0.00598931886458652,0.938433843384339,0.885988598859886,NA,0.573030406599674,0.000164016642759106,2.92
"2387","narrow_avg","8","rep100","ESM-L",0.65966796875,0.973080367731511,0.00380683100435583,0.938433843384339,0.885988598859886,NA,0.585433327350902,0.00279740392511903,2.92
"15100","narrow_avg","16","rep1","ESM-L",0.697998046875,0.948741086414888,0.00817772625469813,-0.938433843384339,0.885988598859886,NA,0.59089553329754,0.00139814239494311,3.92
"3910","narrow_avg","16","rep2","ESM-L",0.63671875,0.946438394734654,0.0103304835971008,0.938433843384339,0.885988598859886,NA,0.590013415399938,0.00104414163941304,3.92
"6310","narrow_avg","16","rep3","ESM-L",0.674072265625,0.945673549817343,0.0105166100513737,0.938433843384339,0.885988598859886,NA,0.614737430424796,0.00259325282279543,3.92
"8710","narrow_avg","16","rep4","ESM-L",0.520263671875,0.947979176602744,0.00400462431907276,-0.938433843384339,0.885988598859886,NA,0.486001654722604,0.0065536049337151,3.92
"11110","narrow_avg","16","rep5","ESM-L",0.5908203125,0.94736601360157,0.0055660971184583,0.938433843384339,0.885988598859886,NA,0.553940686521605,0.0073026990060503,3.92
"13510","narrow_avg","16","rep6","ESM-L",0.68359375,0.949151270223596,0.00808554027388024,0.938433843384339,0.885988598859886,NA,0.579086469753623,0.00442845386781676,3.92
"15910","narrow_avg","16","rep7","ESM-L",0.705810546875,0.948806072735627,0.00839678208592301,0.938433843384339,0.885988598859886,NA,0.631672232603929,0.00241203773958554,3.92
"18310","narrow_avg","16","rep8","ESM-L",0.699951171875,0.944487888106785,0.0104878748195708,-0.938433843384339,0.885988598859886,NA,0.658384138229855,0.00586876234109009,3.92
"20710","narrow_avg","16","rep9","ESM-L",0.65283203125,0.942618483831756,0.0142537819570654,0.938433843384339,0.885988598859886,NA,0.640203660189732,0.00018810516540937,3.92
"23110","narrow_avg","16","rep10","ESM-L",0.6630859375,0.944929265764186,0.0108282426571351,0.938433843384339,0.885988598859886,NA,0.619499996249833,0.00942066086294814,3.92
"2551","narrow_avg","16","rep11","ESM-L",0.676513671875,0.944208573547961,0.0131528031167342,-0.938433843384339,0.885988598859886,NA,0.663363143648263,0.00846895467557,3.92
"2791","narrow_avg","16","rep12","ESM-L",0.65478515625,0.947775167747304,0.0071286982744382,0.938433843384339,0.885988598859886,NA,0.581569628888836,0.00273532383321939,3.92
"3031","narrow_avg","16","rep13","ESM-L",0.608642578125,0.94280207716175,0.00722160043129042,0.938433843384339,0.885988598859886,NA,0.531013512720911,0.00134617313179105,3.92
"3271","narrow_avg","16","rep14","ESM-L",0.595703125,0.943198488170608,0.00780402119481594,0.938433843384339,0.885988598859886,NA,0.540167234459492,0.00790924680447869,3.92
"3511","narrow_avg","16","rep15","ESM-L",0.61669921875,0.945285474040927,0.00864581387543195,0.938433843384339,0.885988598859886,NA,0.554959323091429,0.00828157174762959,3.92
"3751","narrow_avg","16","rep16","ESM-L",0.622314453125,0.940450127550959,0.0108881896475349,0.938433843384339,0.885988598859886,NA,0.551909094174783,0.00276740917931777,3.92
"3991","narrow_avg","16","rep17","ESM-L",0.6708984375,0.949937815716271,0.0100395373401506,-0.938433843384339,0.885988598859886,NA,0.582663226454945,0.00448654169471362,3.92
"4231","narrow_avg","16","rep18","ESM-L",0.630615234375,0.949001433371287,0.00612105388148147,0.938433843384339,0.885988598859886,NA,0.597789577521983,0.00257234088456242,3.92
"4471","narrow_avg","16","rep19","ESM-L",0.60302734375,0.947252928377254,0.00778239000248282,-0.938433843384339,0.885988598859886,NA,0.554453706300672,0.0031344977511483,3.92
"4711","narrow_avg","16","rep20","ESM-L",0.61572265625,0.943619095836086,0.00943394944134815,0.938433843384339,0.885988598859886,NA,0.574107047035289,0.00558686195801006,3.92
"4951","narrow_avg","16","rep21","ESM-L",0.64501953125,0.951153227948021,0.00564554326597693,0.938433843384339,0.885988598859886,NA,0.569367558182502,0.000566823543524198,3.92
"5191","narrow_avg","16","rep22","ESM-L",0.590087890625,0.945137193389688,0.00790601465583905,0.938433843384339,0.885988598859886,NA,0.556313634236517,0.00184339970189889,3.92
"5431","narrow_avg","16","rep23","ESM-L",0.59912109375,0.946666622866296,0.00904129187770131,0.938433843384339,0.885988598859886,NA,0.556429833306004,0.0011854534803276,3.92
"5671","narrow_avg","16","rep24","ESM-L",0.612060546875,0.949884480269522,0.00686177213411644,-0.938433843384339,0.885988598859886,NA,0.572972105108773,0.00252808048450087,3.92
"5911","narrow_avg","16","rep25","ESM-L",0.56201171875,0.947687148244462,0.00403282920545987,0.938433843384339,0.885988598859886,NA,0.511029763858638,0.00019224799034353,3.92
"6151","narrow_avg","16","rep26","ESM-L",0.594482421875,0.947241475331104,0.00560999789977516,0.938433843384339,0.885988598859886,NA,0.528819214252048,0.00122657566944624,3.92
"6391","narrow_avg","16","rep27","ESM-L",0.68701171875,0.943010653911974,0.0119517623902381,0.938433843384339,0.885988598859886,NA,0.642800842096526,0.00519374997072258,3.92
"6631","narrow_avg","16","rep28","ESM-L",0.655029296875,0.947579848075127,0.00753269503966925,0.938433843384339,0.885988598859886,NA,0.575656803904024,0.00334942964859267,3.92
"6871","narrow_avg","16","rep29","ESM-L",0.62060546875,0.947892233001406,0.00680419384190864,0.938433843384339,0.885988598859886,NA,0.616266768921029,0.00935808615062579,3.92
"7111","narrow_avg","16","rep30","ESM-L",0.614990234375,0.948744842324484,0.00653255691100026,0.938433843384339,0.885988598859886,NA,0.538456020482299,0.00141223908481145,3.92
"7351","narrow_avg","16","rep31","ESM-L",0.608642578125,0.94303821602869,0.00775780003454935,0.938433843384339,0.885988598859886,NA,0.579386511235241,0.0012679384370293,3.92
"7591","narrow_avg","16","rep32","ESM-L",0.734375,0.944998226452289,0.0136025937322599,0.938433843384339,0.885988598859886,NA,0.692276521314332,0.00186823932680595,3.92
"7831","narrow_avg","16","rep33","ESM-L",0.767822265625,0.944821865793101,0.0161141114849744,0.938433843384339,0.885988598859886,NA,0.728298180176895,0.00273146281887902,3.92
"8071","narrow_avg","16","rep34","ESM-L",0.6044921875,0.944361728974934,0.00947860234439139,0.938433843384339,0.885988598859886,NA,0.523547625194522,0.00216226605241018,3.92
"8311","narrow_avg","16","rep35","ESM-L",0.61474609375,0.945222305072518,0.0094387832308513,-0.938433843384339,0.885988598859886,NA,0.607049973907212,0.00521002774528326,3.92
"8551","narrow_avg","16","rep36","ESM-L",0.561767578125,0.950369071549492,0.00418779206060004,0.938433843384339,0.885988598859886,NA,0.500512516781455,0.00361148551780765,3.92
"8791","narrow_avg","16","rep37","ESM-L",0.622314453125,0.948449638382249,0.00770187616928538,0.938433843384339,0.885988598859886,NA,0.542554025529161,0.000479005155373555,3.92
"9031","narrow_avg","16","rep38","ESM-L",0.6103515625,0.948965400624467,0.00728549026608363,-0.938433843384339,0.885988598859886,NA,0.522680292439944,0.00177014856165108,3.92
"9271","narrow_avg","16","rep39","ESM-L",0.6162109375,0.937815323823832,0.0123747037850449,-0.938433843384339,0.885988598859886,NA,0.555228151260914,0.00371604636554383,3.92
"9511","narrow_avg","16","rep40","ESM-L",0.61328125,0.947706530130839,0.00595988690574473,-0.938433843384339,0.885988598859886,NA,0.593725671533298,0.0098686009496196,3.92
"9751","narrow_avg","16","rep41","ESM-L",0.586181640625,0.945966430842459,0.00921671955410581,0.938433843384339,0.885988598859886,NA,0.582566458573685,0.00244644215214677,3.92
"9991","narrow_avg","16","rep42","ESM-L",0.60546875,0.948260438664611,0.00740893926830258,0.938433843384339,0.885988598859886,NA,0.555314621845512,0.00134097891301988,3.92
"10231","narrow_avg","16","rep43","ESM-L",0.62890625,0.947772127465706,0.00827545728597916,-0.938433843384339,0.885988598859886,NA,0.609116194383436,0.00773620031068131,3.92
"10471","narrow_avg","16","rep44","ESM-L",0.57470703125,0.940920569495277,0.0079090779987003,0.938433843384339,0.885988598859886,NA,0.528001219106257,0,3.92
"10711","narrow_avg","16","rep45","ESM-L",0.578125,0.944703595539344,0.00804706197677345,0.938433843384339,0.885988598859886,NA,0.520475527934204,0.00580358879007624,3.92
"10951","narrow_avg","16","rep46","ESM-L",0.625,0.944711546673412,0.012396067751368,0.938433843384339,0.885988598859886,NA,0.568477545825937,0.00900990174345023,3.92
"11191","narrow_avg","16","rep47","ESM-L",0.6123046875,0.946957288532542,0.00799027769690572,0.938433843384339,0.885988598859886,NA,0.600963480586524,0.00263214390620012,3.92
"11431","narrow_avg","16","rep48","ESM-L",0.64404296875,0.944266520681155,0.0121149170334732,0.938433843384339,0.885988598859886,NA,0.602555164978692,0.00578101127010102,3.92
"11671","narrow_avg","16","rep49","ESM-L",0.717529296875,0.945295395612163,0.00891503630516352,0.938433843384339,0.885988598859886,NA,0.67964285582471,0.00344435920587388,3.92
"11911","narrow_avg","16","rep50","ESM-L",0.65380859375,0.944425573535311,0.0122004701817936,0.938433843384339,0.885988598859886,NA,0.577023976977884,0.00250091857689784,3.92
"12151","narrow_avg","16","rep51","ESM-L",0.636962890625,0.945546418712851,0.0104847793682571,0.938433843384339,0.885988598859886,NA,0.621146962850452,0.0068204064406408,3.92
"12391","narrow_avg","16","rep52","ESM-L",0.5712890625,0.948631493239358,0.00432623827942707,0.938433843384339,0.885988598859886,NA,0.504834528155801,0.00315340164665732,3.92
"12631","narrow_avg","16","rep53","ESM-L",0.65087890625,0.94823932323617,0.00881696054102601,-0.938433843384339,0.885988598859886,NA,0.67336365853739,0.00748513713864498,3.92
"12871","narrow_avg","16","rep54","ESM-L",0.719482421875,0.944315860513467,0.0130148139217284,0.938433843384339,0.885988598859886,NA,0.636591012677678,4.60773576324409e-05,3.92
"13111","narrow_avg","16","rep55","ESM-L",0.659423828125,0.943231834026119,0.0120205313372852,0.938433843384339,0.885988598859886,NA,0.576777201033834,0.00131705697450365,3.92
"13351","narrow_avg","16","rep56","ESM-L",0.70263671875,0.946055123973083,0.0133339532070618,0.938433843384339,0.885988598859886,NA,0.64704363739542,0.00474699599199658,3.92
"13591","narrow_avg","16","rep57","ESM-L",0.627685546875,0.947891559627698,0.00910669195954301,0.938433843384339,0.885988598859886,NA,0.548046119733907,0.00579751414209114,3.92
"13831","narrow_avg","16","rep58","ESM-L",0.719482421875,0.947503361113898,0.0105013597553642,0.938433843384339,0.885988598859886,NA,0.674445130968899,0.002657247660405,3.92
"14071","narrow_avg","16","rep59","ESM-L",0.568115234375,0.951161057606342,0.00404855641510275,0.938433843384339,0.885988598859886,NA,0.494059687290925,0.000218379624197702,3.92
"14311","narrow_avg","16","rep60","ESM-L",0.712158203125,0.946149629050363,0.0122697393672826,0.938433843384339,0.885988598859886,NA,0.695411438902242,0.00810373947572352,3.92
"14551","narrow_avg","16","rep61","ESM-L",0.721435546875,0.945189925464702,0.0158359339986053,-0.938433843384339,0.885988598859886,NA,0.632109131353986,0.00410159436170527,3.92
"14791","narrow_avg","16","rep62","ESM-L",0.66943359375,0.941029465556511,0.013562985330113,0.938433843384339,0.885988598859886,NA,0.640869329867629,0.00755050747623034,3.92
"15031","narrow_avg","16","rep63","ESM-L",0.662841796875,0.945786111269417,0.0128087236236244,-0.938433843384339,0.885988598859886,NA,0.627333544119562,0.00500433326829047,3.92
"15271","narrow_avg","16","rep64","ESM-L",0.62255859375,0.946798610875547,0.00921254589521714,0.938433843384339,0.885988598859886,NA,0.565034616887785,0.00669525573083044,3.92
"15511","narrow_avg","16","rep65","ESM-L",0.57373046875,0.948949214505922,0.00363558922662184,0.938433843384339,0.885988598859886,NA,0.520379697689201,0.000826815784192647,3.92
"15751","narrow_avg","16","rep66","ESM-L",0.548095703125,0.949521151948884,0.00474703765954403,0.938433843384339,0.885988598859886,NA,0.516542524547433,0.00206322142022499,3.92
"15991","narrow_avg","16","rep67","ESM-L",0.65283203125,0.94539244528166,0.00895044141339938,0.938433843384339,0.885988598859886,NA,0.590413366204789,0.000209082166067892,3.92
"1623","narrow_avg","16","rep68","ESM-L",0.68798828125,0.947974357049315,0.0106315136191823,0.938433843384339,0.885988598859886,NA,0.605244593299918,0.00271765592813195,3.92
"1647","narrow_avg","16","rep69","ESM-L",0.6728515625,0.948613794160756,0.0074546438014278,0.938433843384339,0.885988598859886,NA,0.590936964995625,0.000734995527589543,3.92
"1671","narrow_avg","16","rep70","ESM-L",0.617431640625,0.945954609897463,0.00719797810112106,0.938433843384339,0.885988598859886,NA,0.571983960857946,0.00309703037363483,3.92
"1695","narrow_avg","16","rep71","ESM-L",0.68212890625,0.943311431941596,0.0130515532756744,0.938433843384339,0.885988598859886,NA,0.64881605869575,0.0036216766529691,3.92
"1719","narrow_avg","16","rep72","ESM-L",0.601806640625,0.947229169921534,0.00561115018132891,0.938433843384339,0.885988598859886,NA,0.540159484443871,0.000738058919262536,3.92
"1743","narrow_avg","16","rep73","ESM-L",0.6435546875,0.946399737128255,0.00849393114880718,0.938433843384339,0.885988598859886,NA,0.565559383055545,0.0027868341198146,3.92
"1767","narrow_avg","16","rep74","ESM-L",0.536865234375,0.948973733652524,0.00199054808816581,0.938433843384339,0.885988598859886,NA,0.47117401059933,0.00111406164988157,3.92
"1791","narrow_avg","16","rep75","ESM-L",0.654296875,0.940671933601989,0.0140024643591716,0.938433843384339,0.885988598859886,NA,0.578462607001317,0.00285541237154653,3.92
"1815","narrow_avg","16","rep76","ESM-L",0.73046875,0.944520400102493,0.0148029471904481,0.938433843384339,0.885988598859886,NA,0.687670390554274,0.000341037150711548,3.92
"1839","narrow_avg","16","rep77","ESM-L",0.615966796875,0.94956266755088,0.00670391081951204,0.938433843384339,0.885988598859886,NA,0.56281182206297,0.00293356743672581,3.92
"1863","narrow_avg","16","rep78","ESM-L",0.591796875,0.946415235884582,0.00796438759696291,-0.938433843384339,0.885988598859886,NA,0.56089525694698,0.0093043958979927,3.92
"1887","narrow_avg","16","rep79","ESM-L",0.695556640625,0.945166507150803,0.0135723566687064,0.938433843384339,0.885988598859886,NA,0.606769086521108,0.00446279022497667,3.92
"1911","narrow_avg","16","rep80","ESM-L",0.637451171875,0.947895257864961,0.006391573611968,0.938433843384339,0.885988598859886,NA,0.563013639445607,0.00469500690567601,3.92
"1935","narrow_avg","16","rep81","ESM-L",0.595947265625,0.948283999889733,0.00683370465271051,-0.938433843384339,0.885988598859886,NA,0.520927876883576,0.00264785842077467,3.92
"1959","narrow_avg","16","rep82","ESM-L",0.623046875,0.945701347858037,0.00806317968011271,0.938433843384339,0.885988598859886,NA,0.555850586498766,0.00593471059310842,3.92
"1983","narrow_avg","16","rep83","ESM-L",0.658935546875,0.951005277069888,0.00696106738434701,-0.938433843384339,0.885988598859886,NA,0.553321215819182,0.00298041513932422,3.92
"2007","narrow_avg","16","rep84","ESM-L",0.661376953125,0.949197279233214,0.00812613951459995,0.938433843384339,0.885988598859886,NA,0.57216530491032,0.000900775287614595,3.92
"2031","narrow_avg","16","rep85","ESM-L",0.603271484375,0.943877499220092,0.00918685504156844,0.938433843384339,0.885988598859886,NA,0.549789170229188,0.00333970458655921,3.92
"2055","narrow_avg","16","rep86","ESM-L",0.676513671875,0.945449277057084,0.0105926259287955,0.938433843384339,0.885988598859886,NA,0.621559719580938,0.000437733071918493,3.92
"2079","narrow_avg","16","rep87","ESM-L",0.66796875,0.945321078323717,0.0097309273018449,-0.938433843384339,0.885988598859886,NA,0.635791922752645,0.00775539224207808,3.92
"2103","narrow_avg","16","rep88","ESM-L",0.750732421875,0.949515423105593,0.00883193352701087,0.938433843384339,0.885988598859886,NA,0.690863456935961,4.54689948277172e-05,3.92
"2127","narrow_avg","16","rep89","ESM-L",0.61865234375,0.947207829100945,0.0094338684321742,-0.938433843384339,0.885988598859886,NA,0.53225920620571,0.00407985649172487,3.92
"2151","narrow_avg","16","rep90","ESM-L",0.63525390625,0.947435002022824,0.00819198831840231,-0.938433843384339,0.885988598859886,NA,0.570490192910387,0.00295755682530925,3.92
"2175","narrow_avg","16","rep91","ESM-L",0.596435546875,0.943906713388278,0.00641931183663904,0.938433843384339,0.885988598859886,NA,0.565824826048188,0.0075513792490873,3.92
"2199","narrow_avg","16","rep92","ESM-L",0.642333984375,0.94593270629169,0.00958378119360483,0.938433843384339,0.885988598859886,NA,0.549485564073658,0.00276294374978396,3.92
"2223","narrow_avg","16","rep93","ESM-L",0.669677734375,0.947529416312557,0.0130841840559148,0.938433843384339,0.885988598859886,NA,0.611942985567368,0.000996085402344466,3.92
"2247","narrow_avg","16","rep94","ESM-L",0.683837890625,0.94613834613257,0.0116889398939817,0.938433843384339,0.885988598859886,NA,0.657068993674359,0.000405923078030846,3.92
"2271","narrow_avg","16","rep95","ESM-L",0.7001953125,0.944547162784162,0.0144823723372657,0.938433843384339,0.885988598859886,NA,0.613352227928409,0.00275251351916574,3.92
"2295","narrow_avg","16","rep96","ESM-L",0.642822265625,0.947242537056085,0.00945913216295276,0.938433843384339,0.885988598859886,NA,0.565859755431518,0.0024309255017802,3.92
"2319","narrow_avg","16","rep97","ESM-L",0.572265625,0.939635513673017,0.00734985904907836,0.938433843384339,0.885988598859886,NA,0.514091395456602,0.00199557544097986,3.92
"2343","narrow_avg","16","rep98","ESM-L",0.618896484375,0.949464196210189,0.0072467749548432,0.938433843384339,0.885988598859886,NA,0.578462563931269,0.000473084773041267,3.92
"2367","narrow_avg","16","rep99","ESM-L",0.683837890625,0.94888782316453,0.0103990382801054,0.938433843384339,0.885988598859886,NA,0.667530673588695,0.00607798856591066,3.92
"2391","narrow_avg","16","rep100","ESM-L",0.6298828125,0.947051237206127,0.0103105773657165,-0.938433843384339,0.885988598859886,NA,0.559344885637604,0.00710913778329299,3.92
"19100","narrow_avg","32","rep1","ESM-L",0.61572265625,0.900462623304956,0.0143904739299383,0.938433843384339,0.885988598859886,NA,0.535839476052051,0.00599420628081811,4.92
"4310","narrow_avg","32","rep2","ESM-L",0.691162109375,0.883498451314164,0.0312195025002435,0.938433843384339,0.885988598859886,NA,0.627951827312597,0.0145802891668333,4.92
"6710","narrow_avg","32","rep3","ESM-L",0.609130859375,0.882079014157197,0.0224233816670944,0.938433843384339,0.885988598859886,NA,0.532470819642356,0.00469388808265217,4.92
"9110","narrow_avg","32","rep4","ESM-L",0.62841796875,0.887737398461294,0.0195836828857707,0.938433843384339,0.885988598859886,NA,0.592505137186509,0.00263435045080587,4.92
"11510","narrow_avg","32","rep5","ESM-L",0.67236328125,0.893286174053147,0.0203333313528082,0.938433843384339,0.885988598859886,NA,0.648125919149267,0.0106202482760665,4.92
"13910","narrow_avg","32","rep6","ESM-L",0.677490234375,0.895995225783184,0.0201484454800217,0.938433843384339,0.885988598859886,NA,0.628446276093291,0.00558586332890171,4.92
"16310","narrow_avg","32","rep7","ESM-L",0.672607421875,0.899257332915716,0.0178759001071107,-0.938433843384339,0.885988598859886,NA,0.575339392397407,0.00398053049950507,4.92
"18710","narrow_avg","32","rep8","ESM-L",0.68994140625,0.891063529302013,0.0245117635577516,0.938433843384339,0.885988598859886,NA,0.611209456232275,0.00326642913063344,4.92
"21110","narrow_avg","32","rep9","ESM-L",0.580810546875,0.900465906647218,0.00625608962104546,0.938433843384339,0.885988598859886,NA,0.527433185827312,0.00191502156933717,4.92
"23510","narrow_avg","32","rep10","ESM-L",0.6513671875,0.896028531253353,0.0197733220612322,0.938433843384339,0.885988598859886,NA,0.564754986082067,0.00792794848923689,4.92
"2591","narrow_avg","32","rep11","ESM-L",0.63818359375,0.894222673086032,0.0159097415895875,-0.938433843384339,0.885988598859886,NA,0.608015537732185,0.016002116783544,4.92
"2831","narrow_avg","32","rep12","ESM-L",0.615966796875,0.899166150295602,0.014864800443988,0.938433843384339,0.885988598859886,NA,0.55275627224338,0.000173489356723285,4.92
"3071","narrow_avg","32","rep13","ESM-L",0.67236328125,0.88642574450624,0.0306762851445147,0.938433843384339,0.885988598859886,NA,0.602642041222217,0.000902027267262232,4.92
"3311","narrow_avg","32","rep14","ESM-L",0.53662109375,0.902604012429354,0.00611262788044385,0.938433843384339,0.885988598859886,NA,0.485256418780188,0.00349920305194395,4.92
"3551","narrow_avg","32","rep15","ESM-L",0.64013671875,0.891823919948565,0.0162894631749437,0.938433843384339,0.885988598859886,NA,0.596435260233183,0.00420876651687048,4.92
"3791","narrow_avg","32","rep16","ESM-L",0.665771484375,0.893203387284947,0.0249991590099733,0.938433843384339,0.885988598859886,NA,0.619294155255003,0.000182293393639512,4.92
"4031","narrow_avg","32","rep17","ESM-L",0.587158203125,0.898776221502501,0.010569998451309,0.938433843384339,0.885988598859886,NA,0.512439227237431,0.000791450170024285,4.92
"4271","narrow_avg","32","rep18","ESM-L",0.588134765625,0.897985004537258,0.0143956795910533,0.938433843384339,0.885988598859886,NA,0.553112410050805,0.00685487474916203,4.92
"4511","narrow_avg","32","rep19","ESM-L",0.67822265625,0.891458123108879,0.0269600216261539,0.938433843384339,0.885988598859886,NA,0.653405598458515,0.00945392381519053,4.92
"4751","narrow_avg","32","rep20","ESM-L",0.61376953125,0.891729297599355,0.0145520383258125,0.938433843384339,0.885988598859886,NA,0.528880661768706,0.00656593276383351,4.92
"4991","narrow_avg","32","rep21","ESM-L",0.70361328125,0.897447998234747,0.023595643697346,-0.938433843384339,0.885988598859886,NA,0.659785015621093,0.0220939026299149,4.92
"5231","narrow_avg","32","rep22","ESM-L",0.763916015625,0.896629327414058,0.0216155925151125,0.938433843384339,0.885988598859886,NA,0.739060364640894,0.00147212653760915,4.92
"5471","narrow_avg","32","rep23","ESM-L",0.70166015625,0.895619589252696,0.0261068259392607,0.938433843384339,0.885988598859886,NA,0.610300148386999,0.0130795393141112,4.92
"5711","narrow_avg","32","rep24","ESM-L",0.620849609375,0.883015704363322,0.021274158032634,0.938433843384339,0.885988598859886,NA,0.564328692614583,0.00870497413158773,4.92
"5951","narrow_avg","32","rep25","ESM-L",0.603271484375,0.899210166663256,0.0139369812137551,0.938433843384339,0.885988598859886,NA,0.575741032977247,0.00271019261436581,4.92
"6191","narrow_avg","32","rep26","ESM-L",0.618408203125,0.891831351761984,0.0185021201283214,0.938433843384339,0.885988598859886,NA,0.56270073841293,0.0105153896791274,4.92
"6431","narrow_avg","32","rep27","ESM-L",0.669189453125,0.898266384985451,0.018083425303135,0.938433843384339,0.885988598859886,NA,0.577861896013604,0.00294776041469396,4.92
"6671","narrow_avg","32","rep28","ESM-L",0.6513671875,0.893069547280046,0.0224061835369219,0.938433843384339,0.885988598859886,NA,0.609024893845911,0.0118055250175322,4.92
"6911","narrow_avg","32","rep29","ESM-L",0.615234375,0.89777638061886,0.0141361213142962,-0.938433843384339,0.885988598859886,NA,0.541147468463035,0.000478850796442494,4.92
"7151","narrow_avg","32","rep30","ESM-L",0.63525390625,0.893875139535719,0.0184346471382688,0.938433843384339,0.885988598859886,NA,0.561243377106291,0.0043728344791727,4.92
"7391","narrow_avg","32","rep31","ESM-L",0.710205078125,0.89941896322419,0.0243048926372156,0.938433843384339,0.885988598859886,NA,0.642219696838697,0.00437705319765674,4.92
"7631","narrow_avg","32","rep32","ESM-L",0.71484375,0.89200529275716,0.0240515357229291,0.938433843384339,0.885988598859886,NA,0.658066406371071,0.0064638679949557,4.92
"7871","narrow_avg","32","rep33","ESM-L",0.63916015625,0.89455299388868,0.0220201428939934,-0.938433843384339,0.885988598859886,NA,0.565706820931753,0.00416899132159462,4.92
"8111","narrow_avg","32","rep34","ESM-L",0.610107421875,0.899130135489316,0.021675238891049,0.938433843384339,0.885988598859886,NA,0.553970190477582,0.00236051297482747,4.92
"8351","narrow_avg","32","rep35","ESM-L",0.647705078125,0.892553342968844,0.0238108627898771,0.938433843384339,0.885988598859886,NA,0.59771111741617,0.00800196855357799,4.92
"8591","narrow_avg","32","rep36","ESM-L",0.63134765625,0.897733716356616,0.0188700486693126,0.938433843384339,0.885988598859886,NA,0.566716156832903,0.00543655189666587,4.92
"8831","narrow_avg","32","rep37","ESM-L",0.609619140625,0.901881430116088,0.0119440121552045,0.938433843384339,0.885988598859886,NA,0.540153271467395,0.00674902530956191,4.92
"9071","narrow_avg","32","rep38","ESM-L",0.636474609375,0.893753634126496,0.0196058692859334,0.938433843384339,0.885988598859886,NA,0.560410340592835,0.00591259429705521,4.92
